"","county_fips","state","county","avg_county_collectivism_score","county_collectivism_score"
"431",13169,"Georgia","Jones",33.7314642509802,36.0067607224781
"432",13171,"Georgia","Lamar",33.7314642509802,30.3084176005796
"433",13173,"Georgia","Lanier",33.7314642509802,31.3385885156001
"434",13175,"Georgia","Laurens",33.7314642509802,33.2691549352805
"435",13177,"Georgia","Lee",33.7314642509802,44.2334289479686
"436",13179,"Georgia","Liberty",33.7314642509802,36.5538457327495
"437",13181,"Georgia","Lincoln",33.7314642509802,28.6497295025115
"438",13183,"Georgia","Long",33.7314642509802,33.973397301098
"439",13185,"Georgia","Lowndes",33.7314642509802,31.3231737986163
"440",13187,"Georgia","Lumpkin",33.7314642509802,29.1367703928439
"441",13189,"Georgia","Mcduffie",33.7314642509802,39.0058109103887
"442",13191,"Georgia","Mcintosh",33.7314642509802,28.6481154519273
"443",13193,"Georgia","Macon",33.7314642509802,28.3119304782082
"444",13195,"Georgia","Madison",33.7314642509802,35.2580010800075
"445",13197,"Georgia","Marion",33.7314642509802,38.8070359636973
"446",13199,"Georgia","Meriwether",33.7314642509802,41.1990657663021
"447",13201,"Georgia","Miller",33.7314642509802,28.0428029014733
"448",13205,"Georgia","Mitchell",33.7314642509802,34.7210813213815
"449",13207,"Georgia","Monroe",33.7314642509802,33.1484920181726
"450",13209,"Georgia","Montgomery",33.7314642509802,30.3194458962051
"451",13211,"Georgia","Morgan",33.7314642509802,35.9959150204147
"452",13213,"Georgia","Murray",33.7314642509802,39.737960621087
"453",13215,"Georgia","Muscogee",33.7314642509802,29.7819039451027
"454",13217,"Georgia","Newton",33.7314642509802,37.6827830639265
"455",13219,"Georgia","Oconee",33.7314642509802,36.9929629073819
"456",13221,"Georgia","Oglethorpe",33.7314642509802,30.9130738109579
"457",13223,"Georgia","Paulding",33.7314642509802,39.1495988887697
"458",13225,"Georgia","Peach",33.7314642509802,29.581055351525
"459",13227,"Georgia","Pickens",33.7314642509802,35.0860898249667
"460",13229,"Georgia","Pierce",33.7314642509802,39.7586880325445
"461",13231,"Georgia","Pike",33.7314642509802,37.3716398945786
"462",13233,"Georgia","Polk",33.7314642509802,38.623414881821
"463",13235,"Georgia","Pulaski",33.7314642509802,30.7358325440371
"464",13237,"Georgia","Putnam",33.7314642509802,30.891193787871
"465",13239,"Georgia","Quitman",33.7314642509802,30.7131393007045
"466",13241,"Georgia","Rabun",33.7314642509802,28.6630855794709
"467",13243,"Georgia","Randolph",33.7314642509802,31.7618108516746
"468",13245,"Georgia","Richmond",33.7314642509802,28.9590202379004
"469",13247,"Georgia","Rockdale",33.7314642509802,39.5576447239701
"470",13249,"Georgia","Schley",33.7314642509802,41.5592192811985
"471",13251,"Georgia","Screven",33.7314642509802,31.4098680438389
"472",13253,"Georgia","Seminole",33.7314642509802,34.8353912371417
"473",13255,"Georgia","Spalding",33.7314642509802,35.5163015729096
"474",13257,"Georgia","Stephens",33.7314642509802,30.8598843860039
"475",13259,"Georgia","Stewart",33.7314642509802,34.0209673097772
"476",13261,"Georgia","Sumter",33.7314642509802,32.6633746503286
"477",13263,"Georgia","Talbot",33.7314642509802,30.4665609991728
"478",13265,"Georgia","Taliaferro",33.7314642509802,27.6813035035658
"479",13267,"Georgia","Tattnall",33.7314642509802,30.9890004708792
"480",13269,"Georgia","Taylor",33.7314642509802,32.3671682422932
"481",13271,"Georgia","Telfair",33.7314642509802,27.0932568320174
"482",13273,"Georgia","Terrell",33.7314642509802,36.5326536192773
"483",13275,"Georgia","Thomas",33.7314642509802,37.2457519078368
"484",13277,"Georgia","Tift",33.7314642509802,33.5580264217248
"485",13279,"Georgia","Toombs",33.7314642509802,34.2345695145054
"486",13281,"Georgia","Towns",33.7314642509802,33.0541657888195
"487",13283,"Georgia","Treutlen",33.7314642509802,30.8412300685907
"488",13285,"Georgia","Troup",33.7314642509802,36.9939063888611
"489",13287,"Georgia","Turner",33.7314642509802,33.2182969370036
"490",13289,"Georgia","Twiggs",33.7314642509802,27.152881640914
"491",13291,"Georgia","Union",33.7314642509802,25.8717967677885
"492",13293,"Georgia","Upson",33.7314642509802,32.6432644886745
"493",13295,"Georgia","Walker",33.7314642509802,31.4245835094965
"494",13297,"Georgia","Walton",33.7314642509802,37.7224141499001
"495",13299,"Georgia","Ware",33.7314642509802,30.4994003580836
"496",13301,"Georgia","Warren",33.7314642509802,31.338835695948
"497",13303,"Georgia","Washington",33.7314642509802,35.0717585219519
"498",13305,"Georgia","Wayne",33.7314642509802,38.8198914990522
"499",13307,"Georgia","Webster",33.7314642509802,24.5195111968761
"500",13309,"Georgia","Wheeler",33.7314642509802,20.9090162670281
"501",13311,"Georgia","White",33.7314642509802,31.3652857673971
"502",13313,"Georgia","Whitfield",33.7314642509802,38.2237623926994
"503",13315,"Georgia","Wilcox",33.7314642509802,30.5915327453348
"504",13317,"Georgia","Wilkes",33.7314642509802,27.8421562420856
"505",13319,"Georgia","Wilkinson",33.7314642509802,28.3776601483929
"506",13321,"Georgia","Worth",33.7314642509802,30.9536857935316
"507",15001,"Hawaii","Hawaii",37.1232762921581,32.8011014274767
"508",15003,"Hawaii","Honolulu",37.1232762921581,40.4001936559926
"509",15007,"Hawaii","Kauai",37.1232762921581,36.8011605421982
"510",15009,"Hawaii","Maui",37.1232762921581,38.4906495429649
"511",16001,"Idaho","Ada",30.9012657020196,27.1990554292106
"512",16003,"Idaho","Adams",30.9012657020196,21.0232383839171
"513",16005,"Idaho","Bannock",30.9012657020196,27.4978514761602
"514",16007,"Idaho","Bear Lake",30.9012657020196,36.773339925081
"515",16009,"Idaho","Benewah",30.9012657020196,28.5407158694156
"516",16011,"Idaho","Bingham",30.9012657020196,39.1041300294827
"517",16013,"Idaho","Blaine",30.9012657020196,24.2292318938137
"518",16015,"Idaho","Boise",30.9012657020196,22.8847323352149
"519",16017,"Idaho","Bonner",30.9012657020196,21.6960585541193
"520",16019,"Idaho","Bonneville",30.9012657020196,34.5688880319499
"521",16021,"Idaho","Boundary",30.9012657020196,21.6032340714122
"522",16023,"Idaho","Butte",30.9012657020196,26.9302912941795
"523",16025,"Idaho","Camas",30.9012657020196,38.8088494070415
"524",16027,"Idaho","Canyon",30.9012657020196,35.8472034594356
"525",16029,"Idaho","Caribou",30.9012657020196,38.8579509493798
"526",16031,"Idaho","Cassia",30.9012657020196,39.8753294454422
"527",16033,"Idaho","Clark",30.9012657020196,35.6367869234273
"528",16035,"Idaho","Clearwater",30.9012657020196,19.6904039774076
"529",16037,"Idaho","Custer",30.9012657020196,19.5257587640873
"530",16039,"Idaho","Elmore",30.9012657020196,26.8518823022936
"531",16041,"Idaho","Franklin",30.9012657020196,48.8698988053248
"532",16043,"Idaho","Fremont",30.9012657020196,44.4360906520909
"533",16045,"Idaho","Gem",30.9012657020196,27.2509971857043
"534",16047,"Idaho","Gooding",30.9012657020196,25.1770311082257
"535",16049,"Idaho","Idaho",30.9012657020196,26.2532307242348
"536",16051,"Idaho","Jefferson",30.9012657020196,47.1424756539469
"537",16053,"Idaho","Jerome",30.9012657020196,36.8798917982155
"538",16055,"Idaho","Kootenai",30.9012657020196,30.0422326588251
"539",16057,"Idaho","Latah",30.9012657020196,24.4976602438765
"540",16059,"Idaho","Lemhi",30.9012657020196,15.435263531151
"541",16061,"Idaho","Lewis",30.9012657020196,24.1862009458184
"542",16063,"Idaho","Lincoln",30.9012657020196,33.9356022741265
"543",16065,"Idaho","Madison",30.9012657020196,67.3023759660694
"544",16067,"Idaho","Minidoka",30.9012657020196,33.9539664896734
"545",16069,"Idaho","Nez Perce",30.9012657020196,23.8661958269134
"546",16071,"Idaho","Oneida",30.9012657020196,32.4062701485823
"547",16073,"Idaho","Owyhee",30.9012657020196,34.9843119280584
"548",16075,"Idaho","Payette",30.9012657020196,32.9085182787395
"549",16077,"Idaho","Power",30.9012657020196,38.8449388370735
"550",16079,"Idaho","Shoshone",30.9012657020196,17.3096695287134
"551",16081,"Idaho","Teton",30.9012657020196,27.1607809422714
"552",16083,"Idaho","Twin Falls",30.9012657020196,29.349895680937
"553",16085,"Idaho","Valley",30.9012657020196,23.8445720091126
"554",16087,"Idaho","Washington",30.9012657020196,26.4726871487073
"555",17001,"Illinois","Adams",25.8453094064513,28.6421675844832
"556",17003,"Illinois","Alexander",25.8453094064513,21.1262549752425
"557",17005,"Illinois","Bond",25.8453094064513,19.3464567620182
"558",17007,"Illinois","Boone",25.8453094064513,31.6483305874708
"559",17009,"Illinois","Brown",25.8453094064513,18.3873790225564
"560",17011,"Illinois","Bureau",25.8453094064513,23.8953641695874
"561",17013,"Illinois","Calhoun",25.8453094064513,29.8230215789703
"562",17015,"Illinois","Carroll",25.8453094064513,19.9265331811219
"563",17017,"Illinois","Cass",25.8453094064513,32.074036086556
"564",17019,"Illinois","Champaign",25.8453094064513,25.5915384908092
"565",17021,"Illinois","Christian",25.8453094064513,16.418195335724
"566",17023,"Illinois","Clark",25.8453094064513,35.0944316601328
"567",17025,"Illinois","Clay",25.8453094064513,21.7578508327515
"568",17027,"Illinois","Clinton",25.8453094064513,27.6486282104089
"569",17029,"Illinois","Coles",25.8453094064513,25.9251161136281
"570",17031,"Illinois","Cook",25.8453094064513,32.8154214153706
"571",17033,"Illinois","Crawford",25.8453094064513,26.1305227300233
"572",17035,"Illinois","Cumberland",25.8453094064513,25.2048404223779
"573",17037,"Illinois","De Kalb",25.8453094064513,29.7961834690716
"574",17039,"Illinois","De Witt",25.8453094064513,17.9296316945723
"575",17041,"Illinois","Douglas",25.8453094064513,29.366353255236
"576",17043,"Illinois","Du Page",25.8453094064513,34.6476924801962
"577",17045,"Illinois","Edgar",25.8453094064513,26.5903901029232
"578",17047,"Illinois","Edwards",25.8453094064513,33.8263390336813
"579",17049,"Illinois","Effingham",25.8453094064513,30.7365491893689
"580",17051,"Illinois","Fayette",25.8453094064513,27.1353816568725
"581",17053,"Illinois","Ford",25.8453094064513,22.472670017915
"582",17055,"Illinois","Franklin",25.8453094064513,25.5979216628769
"583",17057,"Illinois","Fulton",25.8453094064513,23.5789256989252
"584",17059,"Illinois","Gallatin",25.8453094064513,27.5030105392234
"585",17061,"Illinois","Greene",25.8453094064513,27.8451751459977
"586",17063,"Illinois","Grundy",25.8453094064513,27.6072017204801
"587",17065,"Illinois","Hamilton",25.8453094064513,23.7495338112049
"588",17067,"Illinois","Hancock",25.8453094064513,19.0750673760083
"589",17069,"Illinois","Hardin",25.8453094064513,28.3097331732337
"590",17071,"Illinois","Henderson",25.8453094064513,23.6664251224612
"591",17073,"Illinois","Henry",25.8453094064513,22.5233816125662
"592",17075,"Illinois","Iroquois",25.8453094064513,23.9004337928403
"593",17077,"Illinois","Jackson",25.8453094064513,24.5769270518307
"594",17079,"Illinois","Jasper",25.8453094064513,26.7298042279383
"595",17081,"Illinois","Jefferson",25.8453094064513,29.3512096246951
"596",17083,"Illinois","Jersey",25.8453094064513,26.6485838749245
"597",17085,"Illinois","Jo Daviess",25.8453094064513,20.315075629852
"598",17087,"Illinois","Johnson",25.8453094064513,26.3179486489204
"599",17089,"Illinois","Kane",25.8453094064513,36.5354636758881
"600",17091,"Illinois","Kankakee",25.8453094064513,27.7756199551718
"601",17093,"Illinois","Kendall",25.8453094064513,35.4483807533293
"602",17095,"Illinois","Knox",25.8453094064513,15.93897272925
"603",17097,"Illinois","Lake",25.8453094064513,35.0203694057145
"604",17099,"Illinois","La Salle",25.8453094064513,24.5182682612029
"605",17101,"Illinois","Lawrence",25.8453094064513,25.2298535680003
"606",17103,"Illinois","Lee",25.8453094064513,20.9552196375218
"607",17105,"Illinois","Livingston",25.8453094064513,24.9720378339296
"608",17107,"Illinois","Logan",25.8453094064513,25.285271851254
"609",17109,"Illinois","Mcdonough",25.8453094064513,17.5327131023946
"610",17111,"Illinois","Mchenry",25.8453094064513,31.5846663743376
"611",17113,"Illinois","Mclean",25.8453094064513,26.5997111341243
"612",17115,"Illinois","Macon",25.8453094064513,25.1024072009058
"613",17117,"Illinois","Macoupin",25.8453094064513,24.5525767567718
"614",17119,"Illinois","Madison",25.8453094064513,26.7562036893477
"615",17121,"Illinois","Marion",25.8453094064513,28.3417617079922
"616",17123,"Illinois","Marshall",25.8453094064513,25.2514225882505
"617",17125,"Illinois","Mason",25.8453094064513,17.4419971247663
"618",17127,"Illinois","Massac",25.8453094064513,34.9567066831564
"619",17129,"Illinois","Menard",25.8453094064513,30.1428010460788
"620",17131,"Illinois","Mercer",25.8453094064513,26.6408667552868
"621",17133,"Illinois","Monroe",25.8453094064513,32.3785293662015
"622",17135,"Illinois","Montgomery",25.8453094064513,18.7571112159245
"623",17137,"Illinois","Morgan",25.8453094064513,19.0108617708307
"624",17139,"Illinois","Moultrie",25.8453094064513,30.7787804080749
"625",17141,"Illinois","Ogle",25.8453094064513,23.9972844566309
"626",17143,"Illinois","Peoria",25.8453094064513,22.6568121575336
"627",17145,"Illinois","Perry",25.8453094064513,24.024660389315
"628",17147,"Illinois","Piatt",25.8453094064513,21.484477277231
"629",17149,"Illinois","Pike",25.8453094064513,20.7867757439154
"630",17151,"Illinois","Pope",25.8453094064513,22.9463385204465
"631",17153,"Illinois","Pulaski",25.8453094064513,27.0627886474049
"632",17155,"Illinois","Putnam",25.8453094064513,24.4961569476994
"633",17157,"Illinois","Randolph",25.8453094064513,26.5757328085681
"634",17159,"Illinois","Richland",25.8453094064513,25.0889535172604
"635",17161,"Illinois","Rock Island",25.8453094064513,24.0774775060938
"636",17163,"Illinois","St Clair",25.8453094064513,28.8625225181265
"637",17165,"Illinois","Saline",25.8453094064513,24.2064319019589
"638",17167,"Illinois","Sangamon",25.8453094064513,22.9011012874984
"639",17169,"Illinois","Schuyler",25.8453094064513,22.6853723681744
"640",17171,"Illinois","Scott",25.8453094064513,33.2091459990193
"641",17173,"Illinois","Shelby",25.8453094064513,28.0353532456491
"642",17175,"Illinois","Stark",25.8453094064513,18.0120902309796
"643",17177,"Illinois","Stephenson",25.8453094064513,24.0106918509354
"644",17179,"Illinois","Tazewell",25.8453094064513,24.7720085158675
"645",17181,"Illinois","Union",25.8453094064513,22.1085136708167
"646",17183,"Illinois","Vermilion",25.8453094064513,20.8276452303604
"647",17185,"Illinois","Wabash",25.8453094064513,25.6749561398235
"648",17187,"Illinois","Warren",25.8453094064513,24.5326424974488
"649",17189,"Illinois","Washington",25.8453094064513,26.4045907943766
"650",17191,"Illinois","Wayne",25.8453094064513,26.5541378277929
"651",17193,"Illinois","White",25.8453094064513,24.1290923596005
"652",17195,"Illinois","Whiteside",25.8453094064513,25.8974617731046
"653",17197,"Illinois","Will",25.8453094064513,37.6601083429595
"654",17199,"Illinois","Williamson",25.8453094064513,24.4087610843684
"655",17201,"Illinois","Winnebago",25.8453094064513,29.859383107136
"656",17203,"Illinois","Woodford",25.8453094064513,29.5098773711793
"657",18001,"Indiana","Adams",27.822604844643,36.1242935512401
"658",18003,"Indiana","Allen",27.822604844643,29.1401410755135
"659",18005,"Indiana","Bartholomew",27.822604844643,27.3913952790985
"660",18007,"Indiana","Benton",27.822604844643,23.7868036270958
"661",18009,"Indiana","Blackford",27.822604844643,22.1079624020578
"662",18011,"Indiana","Boone",27.822604844643,31.8675404415841
"663",18013,"Indiana","Brown",27.822604844643,32.9891881136252
"664",18015,"Indiana","Carroll",27.822604844643,24.4393043197861
"665",18017,"Indiana","Cass",27.822604844643,26.2016498466101
"666",18019,"Indiana","Clark",27.822604844643,26.6579842372099
"667",18021,"Indiana","Clay",27.822604844643,31.2802350542445
"668",18023,"Indiana","Clinton",27.822604844643,25.0025601783795
"669",18025,"Indiana","Crawford",27.822604844643,25.0888780896984
"670",18027,"Indiana","Daviess",27.822604844643,40.2521725228968
"671",18029,"Indiana","Dearborn",27.822604844643,30.7418250620522
"672",18031,"Indiana","Decatur",27.822604844643,28.8924075952406
"673",18033,"Indiana","De Kalb",27.822604844643,28.0422349399831
"674",18035,"Indiana","Delaware",27.822604844643,25.6732357445091
"675",18037,"Indiana","Dubois",27.822604844643,26.1846587075201
"676",18039,"Indiana","Elkhart",27.822604844643,36.6776706359278
"677",18041,"Indiana","Fayette",27.822604844643,27.7428406975729
"678",18043,"Indiana","Floyd",27.822604844643,28.4912001627246
"679",18045,"Indiana","Fountain",27.822604844643,26.3649717727901
"680",18047,"Indiana","Franklin",27.822604844643,27.6480507980474
"681",18049,"Indiana","Fulton",27.822604844643,27.721753346136
"682",18051,"Indiana","Gibson",27.822604844643,28.9861854063297
"683",18053,"Indiana","Grant",27.822604844643,25.97629577928
"684",18055,"Indiana","Greene",27.822604844643,27.3829238392432
"685",18057,"Indiana","Hamilton",27.822604844643,32.9552645359942
"686",18059,"Indiana","Hancock",27.822604844643,26.6312102079542
"687",18061,"Indiana","Harrison",27.822604844643,30.5968223345516
"688",18063,"Indiana","Hendricks",27.822604844643,32.8691462969905
"689",18065,"Indiana","Henry",27.822604844643,23.312297687978
"690",18067,"Indiana","Howard",27.822604844643,24.7402793183152
"691",18069,"Indiana","Huntington",27.822604844643,25.9505216630385
"692",18071,"Indiana","Jackson",27.822604844643,31.0471161926977
"693",18073,"Indiana","Jasper",27.822604844643,26.9025680516266
"694",18075,"Indiana","Jay",27.822604844643,29.1547417737036
"695",18077,"Indiana","Jefferson",27.822604844643,24.5080932841789
"696",18079,"Indiana","Jennings",27.822604844643,31.7178848208549
"697",18081,"Indiana","Johnson",27.822604844643,28.21590358541
"698",18083,"Indiana","Knox",27.822604844643,26.8958087992378
"699",18085,"Indiana","Kosciusko",27.822604844643,26.555898327119
"700",18087,"Indiana","Lagrange",27.822604844643,52.613213922692
"701",18089,"Indiana","Lake",27.822604844643,29.6777049230447
"702",18091,"Indiana","La Porte",27.822604844643,23.328879056102
"703",18093,"Indiana","Lawrence",27.822604844643,26.6292545145283
"704",18095,"Indiana","Madison",27.822604844643,24.1974720921399
"705",18097,"Indiana","Marion",27.822604844643,26.37875425871
"706",18099,"Indiana","Marshall",27.822604844643,29.2045562605199
"707",18101,"Indiana","Martin",27.822604844643,22.0526711502279
"708",18103,"Indiana","Miami",27.822604844643,22.6507242994195
"709",18105,"Indiana","Monroe",27.822604844643,25.5227920908649
"710",18107,"Indiana","Montgomery",27.822604844643,27.3550586101527
"711",18109,"Indiana","Morgan",27.822604844643,30.9905519541331
"712",18111,"Indiana","Newton",27.822604844643,31.4759942028412
"713",18113,"Indiana","Noble",27.822604844643,30.6247623952071
"714",18115,"Indiana","Ohio",27.822604844643,12.7310086374524
"715",18117,"Indiana","Orange",27.822604844643,25.9485477141333
"716",18119,"Indiana","Owen",27.822604844643,23.0485626883099
"717",18121,"Indiana","Parke",27.822604844643,26.7879117545137
"718",18123,"Indiana","Perry",27.822604844643,22.7514148179968
"719",18125,"Indiana","Pike",27.822604844643,24.2890209024827
"720",18127,"Indiana","Porter",27.822604844643,28.8000216828524
"721",18129,"Indiana","Posey",27.822604844643,32.1586198698052
"722",18131,"Indiana","Pulaski",27.822604844643,24.191358795513
"723",18133,"Indiana","Putnam",27.822604844643,28.347517856024
"724",18135,"Indiana","Randolph",27.822604844643,23.9099050702871
"725",18137,"Indiana","Ripley",27.822604844643,29.6577922860257
"726",18139,"Indiana","Rush",27.822604844643,23.4353644095124
"727",18141,"Indiana","St Joseph",27.822604844643,25.2291171735663
"728",18143,"Indiana","Scott",27.822604844643,25.7042231701177
"729",18145,"Indiana","Shelby",27.822604844643,24.0185796170812
"730",18147,"Indiana","Spencer",27.822604844643,26.8825219650125
"731",18149,"Indiana","Starke",27.822604844643,30.0859776975036
"732",18151,"Indiana","Steuben",27.822604844643,27.0348724046133
"733",18153,"Indiana","Sullivan",27.822604844643,28.8150200988204
"734",18155,"Indiana","Switzerland",27.822604844643,20.2659435804307
"735",18157,"Indiana","Tippecanoe",27.822604844643,23.1727605910725
"736",18159,"Indiana","Tipton",27.822604844643,34.8450088931986
"737",18161,"Indiana","Union",27.822604844643,30.8048405780686
"738",18163,"Indiana","Vanderburgh",27.822604844643,25.0710683322971
"739",18165,"Indiana","Vermillion",27.822604844643,28.9316327119396
"740",18167,"Indiana","Vigo",27.822604844643,25.1689862434898
"741",18169,"Indiana","Wabash",27.822604844643,26.0832417615244
"742",18171,"Indiana","Warren",27.822604844643,32.8613775945911
"743",18173,"Indiana","Warrick",27.822604844643,31.2269880246556
"744",18175,"Indiana","Washington",27.822604844643,30.3359513950079
"745",18177,"Indiana","Wayne",27.822604844643,27.2815415789252
"746",18179,"Indiana","Wells",27.822604844643,28.2762375475841
"747",18181,"Indiana","White",27.822604844643,29.8492581068141
"748",18183,"Indiana","Whitley",27.822604844643,28.0651403193003
"749",19001,"Iowa","Adair",26.1086123127195,20.5696908083494
"750",19003,"Iowa","Adams",26.1086123127195,15.1309380603304
"751",19005,"Iowa","Allamakee",26.1086123127195,24.6047643261508
"752",19007,"Iowa","Appanoose",26.1086123127195,22.1163183618517
"753",19009,"Iowa","Audubon",26.1086123127195,22.0270754463879
"754",19011,"Iowa","Benton",26.1086123127195,28.5243275148142
"755",19013,"Iowa","Black Hawk",26.1086123127195,28.1989193876874
"756",19015,"Iowa","Boone",26.1086123127195,24.7421363892723
"757",19017,"Iowa","Bremer",26.1086123127195,30.5477370007177
"758",19019,"Iowa","Buchanan",26.1086123127195,25.6016784045858
"759",19021,"Iowa","Buena Vista",26.1086123127195,36.3872878259465
"760",19023,"Iowa","Butler",26.1086123127195,31.4275718591944
"761",19025,"Iowa","Calhoun",26.1086123127195,20.8635950851147
"762",19027,"Iowa","Carroll",26.1086123127195,27.9184371036793
"763",19029,"Iowa","Cass",26.1086123127195,21.1127404652323
"764",19031,"Iowa","Cedar",26.1086123127195,23.6827573280972
"765",19033,"Iowa","Cerro Gordo",26.1086123127195,25.2101463962093
"766",19035,"Iowa","Cherokee",26.1086123127195,22.6608523213691
"767",19037,"Iowa","Chickasaw",26.1086123127195,28.8210144264476
"768",19039,"Iowa","Clarke",26.1086123127195,29.5436873474361
"769",19041,"Iowa","Clay",26.1086123127195,24.1122478193128
"770",19043,"Iowa","Clayton",26.1086123127195,23.9432033403786
"771",19045,"Iowa","Clinton",26.1086123127195,24.5620680412503
"772",19047,"Iowa","Crawford",26.1086123127195,30.5219667423952
"773",19049,"Iowa","Dallas",26.1086123127195,30.5590020271664
"774",19051,"Iowa","Davis",26.1086123127195,32.6345091432023
"775",19053,"Iowa","Decatur",26.1086123127195,29.2103683936213
"776",19055,"Iowa","Delaware",26.1086123127195,26.1610046547131
"777",19057,"Iowa","Des Moines",26.1086123127195,23.0465064330649
"778",19059,"Iowa","Dickinson",26.1086123127195,19.7971138450346
"779",19061,"Iowa","Dubuque",26.1086123127195,29.5972522895814
"780",19063,"Iowa","Emmet",26.1086123127195,22.8494547245862
"781",19065,"Iowa","Fayette",26.1086123127195,22.1211721775699
"782",19067,"Iowa","Floyd",26.1086123127195,24.0146075480464
"783",19069,"Iowa","Franklin",26.1086123127195,27.7493270361116
"784",19071,"Iowa","Fremont",26.1086123127195,28.5126944263254
"785",19073,"Iowa","Greene",26.1086123127195,22.5770398844307
"786",19075,"Iowa","Grundy",26.1086123127195,29.5449297007128
"787",19077,"Iowa","Guthrie",26.1086123127195,26.6063224172511
"788",19079,"Iowa","Hamilton",26.1086123127195,21.1855441329056
"789",19081,"Iowa","Hancock",26.1086123127195,32.1345581002926
"790",19083,"Iowa","Hardin",26.1086123127195,23.2153393723061
"791",19085,"Iowa","Harrison",26.1086123127195,29.0691351729862
"792",19087,"Iowa","Henry",26.1086123127195,26.4075232134128
"793",19089,"Iowa","Howard",26.1086123127195,31.3544208883651
"794",19091,"Iowa","Humboldt",26.1086123127195,23.6839860001039
"795",19093,"Iowa","Ida",26.1086123127195,25.5227357598708
"796",19095,"Iowa","Iowa",26.1086123127195,27.8915409752875
"797",19097,"Iowa","Jackson",26.1086123127195,29.5876956505188
"798",19099,"Iowa","Jasper",26.1086123127195,24.6362589037216
"799",19101,"Iowa","Jefferson",26.1086123127195,15.0074922475899
"800",19103,"Iowa","Johnson",26.1086123127195,30.5062556956214
"801",19105,"Iowa","Jones",26.1086123127195,26.2528288659755
"802",19107,"Iowa","Keokuk",26.1086123127195,22.3677342887889
"803",19109,"Iowa","Kossuth",26.1086123127195,23.7202844665949
"804",19111,"Iowa","Lee",26.1086123127195,23.3017828922885
"805",19113,"Iowa","Linn",26.1086123127195,26.4937784663082
"806",19115,"Iowa","Louisa",26.1086123127195,34.7529799605435
"807",19117,"Iowa","Lucas",26.1086123127195,30.6135416194491
"808",19119,"Iowa","Lyon",26.1086123127195,33.1109400200699
"809",19121,"Iowa","Madison",26.1086123127195,22.8543714584841
"810",19123,"Iowa","Mahaska",26.1086123127195,27.1643155091205
"811",19125,"Iowa","Marion",26.1086123127195,30.8562685395169
"812",19127,"Iowa","Marshall",26.1086123127195,35.4473305341581
"813",19129,"Iowa","Mills",26.1086123127195,24.5787766611972
"814",19131,"Iowa","Mitchell",26.1086123127195,27.8619685209169
"815",19133,"Iowa","Monona",26.1086123127195,19.7014017552777
"816",19135,"Iowa","Monroe",26.1086123127195,24.4273026823898
"817",19137,"Iowa","Montgomery",26.1086123127195,26.3652538597298
"818",19139,"Iowa","Muscatine",26.1086123127195,28.0031393707298
"819",19141,"Iowa","O'Brien",26.1086123127195,26.7252831077993
"820",19143,"Iowa","Osceola",26.1086123127195,21.7217409197966
"821",19145,"Iowa","Page",26.1086123127195,24.6417275056704
"822",19147,"Iowa","Palo Alto",26.1086123127195,22.9002423980095
"823",19149,"Iowa","Plymouth",26.1086123127195,32.9284387837833
"824",19151,"Iowa","Pocahontas",26.1086123127195,22.3117833713925
"825",19153,"Iowa","Polk",26.1086123127195,28.4907911843324
"826",19155,"Iowa","Pottawattamie",26.1086123127195,26.7072237248767
"827",19157,"Iowa","Poweshiek",26.1086123127195,18.4342921229675
"828",19159,"Iowa","Ringgold",26.1086123127195,18.4632413199351
"829",19161,"Iowa","Sac",26.1086123127195,25.3246835654481
"830",19163,"Iowa","Scott",26.1086123127195,25.5773233158237
"831",19165,"Iowa","Shelby",26.1086123127195,24.913149800913
"832",19167,"Iowa","Sioux",26.1086123127195,39.4198234984875
"833",19169,"Iowa","Story",26.1086123127195,24.7751581895478
"834",19171,"Iowa","Tama",26.1086123127195,31.5421823301492
"835",19173,"Iowa","Taylor",26.1086123127195,26.9603768951287
"836",19175,"Iowa","Union",26.1086123127195,19.7797004365707
"837",19177,"Iowa","Van Buren",26.1086123127195,25.8902091151074
"838",19179,"Iowa","Wapello",26.1086123127195,29.9941743796225
"839",19181,"Iowa","Warren",26.1086123127195,26.21265481407
"840",19183,"Iowa","Washington",26.1086123127195,25.4869067013685
"841",19185,"Iowa","Wayne",26.1086123127195,24.2653627884868
"842",19187,"Iowa","Webster",26.1086123127195,20.9494467262419
"843",19189,"Iowa","Winnebago",26.1086123127195,24.3397108132066
"844",19191,"Iowa","Winneshiek",26.1086123127195,26.9909305070516
"845",19193,"Iowa","Woodbury",26.1086123127195,32.1344381626015
"846",19195,"Iowa","Worth",26.1086123127195,24.4915571012589
"847",19197,"Iowa","Wright",26.1086123127195,26.4911132914316
"848",20001,"Kansas","Allen",24.8313622937027,25.2634427181134
"849",20003,"Kansas","Anderson",24.8313622937027,25.7883853606774
"850",20005,"Kansas","Atchison",24.8313622937027,28.0109648503415
"851",20007,"Kansas","Barber",24.8313622937027,21.8879725999248
"852",20009,"Kansas","Barton",24.8313622937027,23.75127238643
"853",20011,"Kansas","Bourbon",24.8313622937027,30.7460664031175
"854",20013,"Kansas","Brown",24.8313622937027,19.9939136026605
"855",20015,"Kansas","Butler",24.8313622937027,29.7930634755647
"856",20017,"Kansas","Chase",24.8313622937027,22.873073294609
"857",20019,"Kansas","Chautauqua",24.8313622937027,24.7771922159979
