"","county.fips","state","county","people.living.alone","elder.living.alone","family.with.grandchild","marry.divorce.ratio","non.religious.ratio","self.employed.rate","voting.for.libertarian","people.living.alone_zscore","elder.living.alone_zscore","family.with.grandchild_zscore","marry.divorce.ratio_zscore","non.religious.ratio_zscore","self.employed.rate_zscore","voting.for.libertarian_zscore","score"
"1386",27147,"Minnesota","Steele",0.294815908,0.338838269,0.016229629,5.394230769,0.387531412,0.097638767,0.042129412,0.0957685079097278,1.2530817863316,-1.20289575203128,0.468297268953862,-0.605610019996033,-0.0887188528916772,0.8821363761267,-3.20785081846547
"1387",27149,"Minnesota","Stevens",0.303666312,0.31863354,0.02098831,8.370967742,0.229655672,NA,0.037977029,0.265974029843089,0.832782848014299,-1.05629960177072,2.01211920431823,-1.43034217621753,NA,0.574494457228663,NA
"1388",27151,"Minnesota","Swift",0.333333333,0.370951417,0.017793594,4.278688525,0.31896727,NA,0.030636764,0.836511916420132,1.92109975432447,-1.15471617282809,-0.110255220477926,-0.963784446739098,NA,0.0306686083558361,NA
"1389",27153,"Minnesota","Todd",0.26548488,0.275991551,0.03806048,5.462264151,0.518565434,0.138822699,0.023930626,-0.468307768109091,-0.0542561567869114,-0.530373531375627,0.503581349617117,0.0789028222078146,1.10668960026041,-0.466176013808122,-1.23080736475685
"1390",27155,"Minnesota","Traverse",0.361657303,0.335781742,0.024578652,4.745454545,0.354761905,NA,0.022246941,1.38122107286936,1.18949988661703,-0.945695357586506,0.131823144824364,-0.776795701636706,NA,-0.590916935881023,NA
"1391",27157,"Minnesota","Wabasha",0.271802808,0.297091601,0.021775174,5.351351351,0.292140085,0.136223727,0.039469236,-0.346805265762599,0.384667256313162,-1.03205943245099,0.446058761929393,-1.1039278413506,1.03125160909664,0.68504914952778,-2.12835310220475
"1392",27159,"Minnesota","Wadena",0.298459334,0.340514246,0.033679685,4.106557377,0.446853893,NA,0.023651572,0.165836634060306,1.287945473627,-0.665328507782053,-0.199527414982244,-0.295713403406688,NA,-0.486850577796119,NA
"1393",27161,"Minnesota","Waseca",0.286340104,0.248482685,0.034249303,5.45,0.359447491,NA,0.040091163,-0.0672329374056365,-0.626495812865099,-0.647780828935936,0.497220806007065,-0.75231851822055,NA,0.731126502145421,NA
"1394",27163,"Minnesota","Washington",0.220817663,0.264834115,0.028992265,6.355555556,0.558235663,0.09633387,0.042846743,-1.32732019090874,-0.286353231939133,-0.80972938833159,0.96686812242244,0.286137407464364,-0.126594908638195,0.935282024137745,-1.25774861087007
"1395",27165,"Minnesota","Watonwan",0.302668539,0.314983246,0.031835206,6.825,0.263485293,NA,0.031212485,0.246785473678194,0.756849402297407,-0.722149614436701,1.21033559591968,-1.25361853095395,NA,0.0733226489850114,NA
"1396",27167,"Minnesota","Wilkin",0.355970149,0.271465742,0.011567164,3.776,0.457116508,NA,0.044215627,1.27184922782303,-0.148402072712183,-1.34652786767942,-0.370964036402913,-0.242102198813626,NA,1.03669995704731,NA
"1397",27169,"Minnesota","Winona",0.343676961,0.316541464,0.019543488,4.393939394,0.439552254,0.087922529,0.044680525,1.03543420317953,0.789263465909292,-1.1008088561233,-0.050482784671248,-0.333856670234265,-0.370743236528421,1.07114333879024,-3.24156717256843
"1398",27171,"Minnesota","Wright",0.217279777,0.259275275,0.036468483,5.571428571,0.564424036,0.094696773,0.043121032,-1.39535863674361,-0.401988267196263,-0.57941666568666,0.560197176842013,0.318465048226604,-0.174113430969427,0.955603558613881,-0.442222114459854
"1399",27173,"Minnesota","Yellow",0.270743466,0.258687259,0.023851814,6.096774194,0.259130982,NA,0.030894617,-0.367177879037194,-0.414220180849428,-0.968086363132599,0.832656619443582,-1.27636515624222,NA,0.0497724318021836,NA
"1400",28001,"Mississippi","Adams",0.350215802,0.325086973,0.091429578,3.095652174,0.137720902,0.093276169,0.009034403,1.16118516836081,0.96702721419223,1.11371740678108,-0.723812106952364,-1.91060317828047,-0.215348008332794,-1.56980798322257,3.40507630101624
"1401",28003,"Mississippi","Alcorn",0.317673059,0.315771468,0.039210095,2.796296296,0.272337363,0.133806986,0.01129676,0.535343166407199,0.773246002804067,-0.494958437722198,-0.879066728078965,-1.20737591775623,0.961103071058081,-1.40219438671367,0.72398635455732
"1402",28005,"Mississippi","Amite",0.330080466,0.337365011,0.042972094,6.164705882,0.500943396,NA,0.005390071,0.773954780552119,1.22243506133631,-0.379066119938326,0.867887958655603,-0.0131535089090321,NA,-1.83980939917614,NA
"1403",28007,"Mississippi","Attala",0.30206853,0.335130279,0.092689089,3.037313433,0.431494214,NA,0.00690407,0.235246469920883,1.17594814794966,1.15251796176908,-0.754068266248351,-0.375951324575198,NA,-1.72764018030357,NA
"1404",28009,"Mississippi","Benton",0.34199865,0.266006601,0.068872384,4.464285714,0.256081611,NA,0.006977324,1.0031579590983,-0.261963168553878,0.418819429572569,-0.0139991474291205,-1.29229486349141,NA,-1.72221293500203,NA
"1405",28011,"Mississippi","Bolivar",0.333593344,0.319726228,0.065522621,2.981981982,0.466741972,0.125827222,0.007233796,0.841512287924463,0.855512952749288,0.315626473355235,-0.782764757925023,-0.191819427823273,0.729481735344951,-1.70321142713929,0.566915110224117
"1406",28013,"Mississippi","Calhoun",0.309767278,0.298088654,0.084978843,4.517857143,0.167948138,NA,0.007661038,0.383304052554786,0.405407960994036,0.914995761570771,0.0137845459066275,-1.75269814788824,NA,-1.67155790464056,NA
"1407",28015,"Mississippi","Carroll",0.321236903,0.228895184,0.076156402,3.699186992,0.420484097,NA,0.00524602,0.603880820519835,-1.03395516926573,0.643211229995547,-0.410801485175623,-0.433467428909284,NA,-1.85048185546429,NA
"1408",28017,"Mississippi","Chickasaw",0.279911045,0.333066773,0.099332839,4.787878788,0.231380802,NA,0.007731305,-0.190872642738339,1.1330230792189,1.3571856361296,0.153825584921925,-1.42133021412214,NA,-1.66635196031529,NA
"1409",28019,"Mississippi","Choctaw",0.353092784,0.327357238,0.043814433,5.815217391,0.401164201,NA,0.006396064,1.2165135152818,1.01425328533621,-0.353116985164567,0.686633113683718,-0.534393255043528,NA,-1.76527734928623,NA
"1410",28021,"Mississippi","Claiborne",0.338377959,0.398809524,0.095071789,4.451612903,0.870060208,NA,0.001638577,0.933527058473377,2.50060432454809,1.22591952981405,-0.0205716339410239,1.91508767785194,NA,-2.11775023770054,NA
"1411",28023,"Mississippi","Clarke",0.285376961,0.259368112,0.044020914,3.867768595,0.336215178,NA,0.003722244,-0.0857555107267486,-0.40005707116109,-0.346756121786258,-0.323370187425458,-0.873682545363054,NA,-1.96337543310652,NA
"1412",28025,"Mississippi","Clay",0.326879423,0.243615591,0.03404994,4.056074766,0.114294913,NA,0.006897931,0.712394291952261,-0.727741142158579,-0.653922414872122,-0.225709157918611,-2.03297895570892,NA,-1.72809500678276,NA
"1413",28027,"Mississippi","Coahoma",0.354535598,0.287581699,0.09035056,2.737864078,0.472183263,0.105527638,0.005947038,1.2442608260173,0.186842196937132,1.08047712762351,-0.9093713672522,-0.163394492750547,0.140264214563523,-1.79854480565408,2.38042055576238
"1414",28029,"Mississippi","Copiah",0.292863763,0.312562814,0.072804037,3.761061947,0.447264523,0.063843469,0.005623171,0.0582260568968016,0.706499555988198,0.539938116444074,-0.378711342967857,-0.293568300141872,-1.06966416199897,-1.82253947699046,3.33969578565824
"1415",28031,"Mississippi","Covington",0.260723174,0.30790378,0.06558337,4.236842105,0.403544166,NA,0.006923164,-0.559881966871454,0.609582292520609,0.31749790990082,-0.131957984846577,-0.521960479329022,NA,-1.72622554326276,NA
"1416",28033,"Mississippi","DeSoto",0.222994748,0.224017605,0.080254834,4.169354839,0.486358289,0.078034744,0.02022985,-1.28545183227582,-1.13541860761518,0.769467718569731,-0.166958833948661,-0.0893451184928184,-0.657746958561335,-0.740359255106384,4.84474832456992
"1417",28035,"Mississippi","Forrest",0.30602418,0.286993951,0.062285655,3.147540984,0.286279076,0.094743242,0.021308438,0.311319095852502,0.174615858222165,0.215908346814641,-0.696901068521844,-1.13454535478366,-0.172764617665017,-0.66044878393347,2.39463321764396
"1418",28037,"Mississippi","Franklin",0.237955729,0.402100525,0.137044271,3.78030303,0.319869707,NA,0.005128205,-0.99773145479473,2.56906375433313,2.51892578051264,-0.368732360523322,-0.959070177068128,NA,-1.85921053792806,NA
"1419",28039,"Mississippi","George",0.230266993,0.274650412,0.069721348,3.964028777,0.523737166,0.159853145,0.009200283,-1.14559649280744,-0.0821545412609584,0.444972654407309,-0.273446871451727,0.10591959935014,1.71712118610216,-1.55751825910348,1.68064803357861
"1420",28041,"Mississippi","Greene",0.28888295,0.247027741,0.075628006,2.577639752,0.676940133,NA,0.005215124,-0.0183304883619354,-0.656761569882238,0.626933438016409,-0.992468339306295,0.906241506398313,NA,-1.85277087955631,NA
"1421",28043,"Mississippi","Grenada",0.339937435,0.353049341,0.065577569,3.122302158,0.344814832,NA,0.006563303,0.963517940982532,1.5487006225927,0.317319204022518,-0.709990654049575,-0.828758536226635,NA,-1.75288693952042,NA
"1422",28045,"Mississippi","Hancock",0.254081849,0.234876007,0.104643766,3.283950617,0.710789742,0.097315091,0.017690083,-0.687603841257537,-0.909542040182745,1.52079430258882,-0.626155085409951,1.08306956761801,-0.0981139010984014,-0.928525614865084,3.68766521778453
"1423",28047,"Mississippi","Harrison",0.281544066,0.264584012,0.063960842,3.439393939,0.557364791,0.085722255,0.01942729,-0.159467388059215,-0.291555876595737,0.267514236170648,-0.545537680383515,0.281588031212174,-0.434608584277411,-0.79981935270114,2.21691508697549
"1424",28049,"Mississippi","Hinds",0.340835011,0.28716889,0.072854902,3.245454545,0.234888602,0.082974866,0.010699084,0.980779570118881,0.178254940734496,0.541505066021699,-0.646120262353036,-1.40300570487459,-0.514354540411397,-1.44647503026686,3.3924260930742
"1425",28051,"Mississippi","Holmes",0.386499824,0.311312964,0.097109623,3.2,0.511823529,NA,0.003095592,1.85897714512838,0.680500166040632,1.28869713967487,-0.669694304759034,0.0436835678265495,NA,-2.00980285171441,NA
"1426",28053,"Mississippi","Humphreys",0.282896974,0.316369805,0.102686161,2.371428571,0.617084136,NA,0.002821538,-0.133449094174798,0.785692613983854,1.46048823106799,-1.09941542513644,0.593557838416154,NA,-2.03010697550109,NA
"1427",28055,"Mississippi","Issaquena",0.664021164,0.291666667,0.03968254,1.210810811,0.842301943,NA,0.005722461,7.19609672999094,0.271817734765932,-0.480404274875424,-1.70134538156644,1.77008038448047,NA,-1.81518327547259,NA
"1428",28057,"Mississippi","Itawamba",0.252382593,0.280557834,0.051096567,3.193548387,0.533168504,0.128849659,0.008626887,-0.720282886686243,0.0407316996182082,-0.128783223334024,-0.673040297958374,0.155188269285077,0.817211259056277,-1.60000004503904,1.85140877839007
"1429",28059,"Mississippi","Jackson",0.288743702,0.231566409,0.07727516,3.803278689,0.516572194,0.095627958,0.018177416,-0.0210084201849553,-0.978388324914258,0.677675741458535,-0.356816518893585,0.0684902716597256,-0.147084772791562,-0.892420067938816,3.00490357452199
"1430",28061,"Mississippi","Jasper",0.308593132,0.405695266,0.104605159,3.139534884,0.533512556,NA,0.003303835,0.360723599418865,2.64384158608854,1.51960497353459,-0.701053263663312,0.156985573594227,NA,-1.99437453594559,NA
"1431",28063,"Mississippi","Jefferson",0.315920398,0.291203236,0.150082919,2.358333333,0.630440771,NA,0.003367876,0.50163706889151,0.262177439304244,2.92059498284046,-1.10620699451478,0.663331993605631,NA,-1.98962986375901,NA
"1432",28065,"Mississippi","Jefferson",0.297560976,0.25858685,0.113124274,4.27,0.487766098,NA,0.003367003,0.14855996598131,-0.416308889690685,1.78204523011556,-0.11476134097249,-0.081990819775878,NA,-1.98969454261816,NA
"1433",28067,"Mississippi","Jones",0.26246523,0.254558716,0.061859094,4.042372881,0.249605925,0.134736245,0.009452596,-0.526379818187943,-0.500102166185501,0.202767688625682,-0.23281535198638,-1.32612340787571,0.988075824989582,-1.53882488340019,3.33893749127183
"1434",28069,"Mississippi","Kemper",0.311013767,0.371268657,0.081977472,2.875968992,0.613595906,NA,0.003880147,0.407275761736559,1.92769898340553,0.822535385659109,-0.837746162355466,0.575335561521069,NA,-1.95167670928462,NA
"1435",28071,"Mississippi","Lafayette",0.295308382,0.304496788,0.041486558,4.01010101,0.605790766,0.092059002,0.029374332,0.105239464739337,0.538710017002559,-0.424829611686033,-0.2495524781742,0.534562039624603,-0.250677605339165,-0.0628625044914823,-1.04024854504769
"1436",28073,"Mississippi","Lamar",0.21071844,0.267713847,0.042400417,6.788235294,0.548020927,0.090210316,0.018379961,-1.52154223114966,-0.226449023264106,-0.396677228435094,1.19126835548667,0.232776319519418,-0.304337728700478,-0.877413905823423,1.10902098549649
"1437",28075,"Mississippi","Lauderdale",0.307711233,0.294159671,0.060276958,3.436507937,0.241751617,0.089713709,0.010404663,0.343763460696665,0.323677224414162,0.154028332743529,-0.547034444536183,-1.36715378006885,-0.318752287409794,-1.4682881051696,3.18781626481713
"1438",28077,"Mississippi","Lawrence",0.298490651,0.258198855,0.061725614,5.689655172,0.401880826,NA,0.006285355,0.166438903327379,-0.42437996486187,0.198655697480072,0.621512913375975,-0.530649654655956,NA,-1.77347956213588,NA
"1439",28079,"Mississippi","Leake",0.313442888,0.262020006,0.084725216,3.260504202,0.391774383,0.077130595,0.004734288,0.453991121582763,-0.344892350430114,0.90718251630341,-0.638315074724081,-0.583445027314983,-0.683990867411734,-1.88839507648497,4.59222979108653
"1440",28081,"Mississippi","Lee",0.281524279,0.291714504,0.05345078,4.056451613,0.41913538,0.091737998,0.012301804,-0.159847919463487,0.272812840432149,-0.0562592271482404,-0.225513714159168,-0.440513035026744,-0.259995095837538,-1.32773264637398,2.08453034328053
"1441",28083,"Mississippi","Leflore",0.370883155,0.341653666,0.081078246,2.931034483,0.393556583,0.032153569,0.007001795,1.55864697963474,1.31164769780915,0.794833787293049,-0.809187605231175,-0.574134935410946,-1.98949800252553,-1.72039992656871,3.01775957958552
"1442",28085,"Mississippi","Lincoln",0.287898679,0.251332513,0.097613715,5.421052632,0.315638697,0.096365358,0.005857961,-0.0372593823738786,-0.567213667443257,1.30422622148917,0.482207863279906,-0.981172686296554,-0.125680935164928,-1.80514434601673,4.33848937550461
"1443",28087,"Mississippi","Lowndes",0.325700202,0.265462218,0.053103294,4.065420561,0.157560421,0.090530397,0.011534702,0.689716239540215,-0.273287428183293,-0.0669638971753846,-0.22086215818189,-1.80696287684298,-0.295047029281749,-1.38456573023703,3.22404508601134
"1444",28089,"Mississippi","Madison",0.267121158,0.308263695,0.040736754,5.578947368,0.383196665,0.11719058,0.016906952,-0.436839876810786,0.617069247301565,-0.44792810890616,0.56409664254605,-0.628254444275436,0.478793800699751,-0.986546255925539,-0.0562472224417639
"1445",28091,"Mississippi","Marion",0.381253406,0.332910751,0.057983651,4.698924731,0.223845178,NA,0.009150774,1.75808126354257,1.12977750829567,0.0833806096526988,0.107691436798703,-1.46069580271729,NA,-1.56118628388894,NA
"1446",28093,"Mississippi","Marshall",0.253149418,0.259883344,0.094562271,4.623655914,0.414049538,0.097944377,0.006402049,-0.705535780299172,-0.389339210872683,1.21022329438906,0.0686548501645755,-0.467081128635439,-0.079848189998979,-1.76483393236525,4.548206686396
"1447",28095,"Mississippi","Monroe",0.304344597,0.278657158,0.079093947,4.560747664,0.469368051,0.049892091,0.006925208,0.279018389450241,0.00119382188249713,0.733705379155189,0.0360288112681969,-0.178100969267969,-1.47461809389455,-1.72607410730846,3.79625752702524
"1448",28097,"Mississippi","Montgomery",0.328774329,0.282887701,0.034981589,2.503267974,0.180105885,NA,0.006405124,0.74883595775019,0.0891976120548718,-0.625221992046112,-1.0310396955564,-1.68918690228391,NA,-1.76460611164143,NA
"1449",28099,"Mississippi","Neshoba",0.28292099,0.243366187,0.091779729,3.189781022,0.416509093,0.100948767,0.007865062,-0.132987233245653,-0.732929246211451,1.12450417492332,-0.674994162467828,-0.454232580159939,0.00735749989400166,-1.65644216631361,4.76873206342781
"1450",28101,"Mississippi","Newton",0.311827957,0.246439628,0.101022169,3.745901639,0.470292612,NA,0.007098962,0.422933762648486,-0.668995501330198,1.40922721540748,-0.386573917407443,-0.173271125321785,NA,-1.71320101396032,NA
"1451",28103,"Mississippi","Noxubee",0.283839212,0.269107258,0.176100629,4.022222222,0.544385027,NA,0.002152853,-0.115328552945782,-0.197463276217479,3.7220977783831,-0.243266066865933,0.213782624561562,NA,-2.07964853670542,NA
"1452",28105,"Mississippi","Oktibbeha",0.318642616,0.329526917,0.036076341,6.385964912,0.515621379,0.079608237,0.025601412,0.553989089828226,1.05938696568349,-0.591497010545976,0.982639294433581,0.0635232785984883,-0.612074611560188,-0.342390753366593,-2.29657027416298
"1453",28107,"Mississippi","Panola",0.306339772,0.288615104,0.083704804,2.963235294,0.492833052,0.081309755,0.006372809,0.317388366936398,0.208339096220057,0.875747656332826,-0.792487332815698,-0.0555213957979117,-0.562686199584604,-1.76700026666258,3.52771538803717
"1454",28109,"Mississippi","Pearl",0.255020767,0.244309748,0.097239189,4.522123894,0.370202155,0.077847463,0.014394736,-0.669547148224923,-0.713301282553161,1.29268855595275,0.0159974064469727,-0.696136883029749,-0.663182993433255,-1.17267141608691,5.19153087283378
"1455",28111,"Mississippi","Perry",0.258522077,0.237492812,0.119652253,3.669117647,0.417426809,NA,0.00865243,-0.602212109507989,-0.855107241117466,1.98314645761574,-0.426396317642885,-0.449438494029423,NA,-1.59810761422656,NA
"1456",28113,"Mississippi","Pike",0.402884486,0.299683433,0.058768028,3.47826087,0.316015276,0.058216475,0.008706315,2.17407687926613,0.438582566827686,0.107544164333697,-0.525380165231069,-0.979205463145881,-1.2329937875781,-1.5941153801769,1.82657951437183
"1457",28115,"Mississippi","Pontotoc",0.240828506,0.342197153,0.112515359,5.063636364,0.337224218,0.038294105,0.01155268,-0.94248397584539,1.32295331883921,1.76328696604283,0.296841443740872,-0.868411388851523,-1.8112622614291,-1.38323377544915,5.14888360503791
"1458",28117,"Mississippi","Prentiss",0.282680458,0.290265487,0.087698063,3.761538462,0.263595649,0.066538596,0.008002431,-0.137612996612124,0.242670376917606,0.998764180532143,-0.37846420849941,-1.25304203869597,-0.991435167299818,-1.64626476631051,5.16291298103237
"1459",28119,"Mississippi","Quitman",0.384052388,0.327365729,0.11633282,2.1953125,0.393620466,NA,0.005943536,1.81190956247583,1.01442991518783,1.88088784880211,-1.19075431602473,-0.573801214952464,NA,-1.79880426197109,NA
"1460",28121,"Mississippi","Rankin",0.244540885,0.253182907,0.067825102,4.669565217,0.459495259,0.097135548,0.015405939,-0.871089788042273,-0.528721756283809,0.386556811120696,0.0924647432292149,-0.229675764952768,-0.103325332097857,-1.09775336750723,3.12465807677541
"1461",28123,"Mississippi","Scott",0.235986088,0.333238068,0.080912439,5.054945055,0.342979636,NA,0.007698156,-1.03561037811013,1.13658635921335,0.789725929067996,0.292333879383345,-0.838345475639676,NA,-1.66880790476202,NA
"1462",28125,"Mississippi","Sharkey",0.340909091,0.24122807,0.163489736,4.084337349,0.398684211,NA,0.00456621,0.982204231079535,-0.77740637357595,3.33360601666429,-0.211051364508842,-0.547348554572815,NA,-1.90084764611657,NA
"1463",28127,"Mississippi","Simpson",0.268536854,0.311811024,0.097029703,3.277372263,0.110948399,0.024577573,0.006480427,-0.409614082759015,0.690860814244244,1.28623512040339,-0.629566810159537,-2.05046091783334,-2.20939953255541,-1.75902705994539,7.65344270941183
"1464",28129,"Mississippi","Smith",0.338547486,0.279771615,0.132216015,4.13559322,0.550425786,NA,0.006686771,0.936787297386403,0.0243767655339695,2.3701862995362,-0.184468586559785,0.245339139801234,NA,-1.74373943736503,NA
"1465",28131,"Mississippi","Stone",0.223207342,0.175059952,0.072017421,3.242038217,0.598810887,NA,0.015330021,-1.28136335532833,-2.15383610672674,0.515705587023976,-0.647892068915939,0.49809962521036,NA,-1.10337798334803,NA
"1466",28133,"Mississippi","Sunflower",0.323795367,0.297023225,0.122878732,2.265486726,0.602710716,0.102912349,0.002813086,0.653083625326002,0.383244898200545,2.08254152114207,-1.15435993171108,0.51847206736053,0.0643526047144276,-2.0307331676174,3.64848142486905
"1467",28135,"Mississippi","Tallahatchie",0.29602536,0.289590255,0.110460863,2.426356589,0.597247346,NA,0.00528109,0.119027944305326,0.228624195317355,1.69999606582789,-1.07092816548816,0.489931793089537,NA,-1.84788358789221,NA
"1468",28137,"Mississippi","Tate",0.230746988,0.235008567,0.094746988,4.333333333,0.402793615,0.11144095,0.009890771,-1.13636552442448,-0.90678452597588,1.21591369496175,-0.0819148417312092,-0.525881306839216,0.311904531736873,-1.50636135635725,5.06131671855292
"1469",28139,"Mississippi","Tippah",0.281130634,0.285443638,0.094601477,3.447552448,0.307494843,NA,0.007796427,-0.16741825779849,0.142366234485092,1.2114310762654,-0.541306441524217,-1.02371562715227,NA,-1.66152719895718,NA
"1470",28141,"Mississippi","Tishomingo",0.337858032,0.260108976,0.064134496,4.89380531,0.498355438,NA,0.016724406,0.923528142446239,-0.384645612158719,0.272863829446043,0.208762144545346,-0.0266728259462839,NA,-1.00007073132368,NA
"1471",28143,"Mississippi","Tunica",0.370563961,0.242364532,0.094635488,3.092783505,0.769679002,NA,0.005046257,1.55250843710403,-0.753765681734057,1.21247882072789,-0.725299881709647,1.390703067091,NA,-1.86528190465167,NA
"1472",28145,"Mississippi","Union",0.256376518,0.253499222,0.064777328,3.776119403,0.170932786,0.166347992,0.011569241,-0.643474179514491,-0.52214176906033,0.292666942212857,-0.370902110551815,-1.73710654920055,1.90564118962512,-1.38200680341433,3.04265716432925
"1473",28147,"Mississippi","Walthall",0.380347469,0.336382536,0.055856529,2.816993464,0.519518871,NA,0.004480416,1.74065884080077,1.20199760833096,0.0178523894726657,-0.86833257781707,0.0838835124191884,NA,-1.90720395544303,NA
"1474",28149,"Mississippi","Warren",0.340413083,0.308452073,0.067345386,3.35,0.324292295,0.088764045,0.011794396,0.97266531053725,0.620987888002083,0.371778657506618,-0.591899964041294,-0.93596687736344,-0.346317318676217,-1.36532551070856,2.01763512975679
"1475",28151,"Mississippi","Washington",0.355202578,0.332801786,0.08661372,2.76,0.243755843,0.115018773,0.006300149,1.25708777482316,1.12751081747226,0.96535985917461,-0.897891037531072,-1.356683839402,0.415754738610806,-1.77238350366821,2.19196490886967
"1476",28153,"Mississippi","Wayne",0.301409949,0.369664903,0.077015164,4.484536082,0.394661004,NA,0.004792166,0.222581045513094,1.89433767954829,0.66966629247821,-0.00349672057677628,-0.568365515025608,NA,-1.88410700889054,NA
"1477",28155,"Mississippi","Webster",0.262116214,0.267427123,0.078406496,4.588235294,0.320068507,NA,0.005326494,-0.533091879065965,-0.232413458262967,0.71252773137994,0.0502846916264849,-0.958031659353773,NA,-1.84451969451204,NA
"1478",28157,"Mississippi","Wilkinson",0.447527141,0.31327953,0.060615199,2.47706422,0.469314079,NA,0.003556188,3.03261694080073,0.721408688096577,0.164448200866708,-1.04462972066813,-0.178382915334766,NA,-1.9756781967207,NA
"1479",28159,"Mississippi","Winston",0.345709692,0.359898798,0.043853238,3.189655172,0.305859772,0.057945042,0.006192996,1.0745264345404,1.69118308326564,-0.351921556513043,-0.67505943191969,-1.03225712714084,-1.24087242584567,-1.78032225944668,1.61088017003381
"1480",28161,"Mississippi","Yalobusha",0.31927829,0.296314026,0.071582663,4.617647059,0.049675507,NA,0.011518842,0.566213980912234,0.368492134787797,0.502312411668246,0.0655384840766188,-2.37054634918009,NA,-1.38574076655563,NA
"1481",28163,"Mississippi","Yazoo",0.338924234,0.267643541,0.101098901,2.482142857,0.517406424,0.204157303,0.004667329,0.944032683018217,-0.227911529252548,1.41159102500132,-1.04199579255374,0.0728482325895347,3.00309759512949,-1.89335593757305,0.554875773643413
"1482",29001,"Missouri","Adair",0.337063411,0.265357031,0.011755397,4.658823529,0.587342972,0.068979634,0.041658518,0.908246480496772,-0.275475529019725,-1.34072915304568,0.0868937929881774,0.438192015179111,-0.920581382390075,0.847248762494342,-2.42525329279428
"1483",29003,"Missouri","Andrew",0.272674419,0.26807564,0.078924419,5.320754717,0.554563,NA,0.036761488,-0.330042979523704,-0.218923002311752,0.728482891629471,0.43019046212798,0.266951665088335,NA,0.484437406677392,NA
"1484",29005,"Missouri","Atchison",0.355939343,0.316855754,0.030328559,3.96350365,0.603204524,NA,0.038095238,1.27125678579342,0.795801329066167,-0.768563452641367,-0.273719217510114,0.521051686854946,NA,0.583252330380301,NA
"1485",29007,"Missouri","Audrain",0.306023029,0.308182264,0.042072631,3.039735099,0.48249339,0.08885894,0.036079913,0.311296960528991,0.615375318971909,-0.406775019337511,-0.752812320182293,-0.109535088692472,-0.343562888012291,0.433940850634048,-0.561477852585403
"1486",29009,"Missouri","Barry",0.253058217,0.259143328,0.062859248,4.79338843,0.48030926,0.136854022,0.023142759,-0.707289701793135,-0.404733029772101,0.233578479697346,0.156683044701797,-0.120944835651493,1.04954660751931,-0.524547535827271,0.78486393052024
"1487",29011,"Missouri","Barton",0.250331712,0.292682927,0.040026537,4.243902439,0.370542236,NA,0.0227311,-0.759724167675022,0.292957983618284,-0.469807087146055,-0.128296291321396,-0.694360322955225,NA,-0.555046544394555,NA
"1488",29013,"Missouri","Bates",0.274231283,0.306156406,0.058322193,3.82962963,0.560777958,NA,0.038102353,-0.300102329390754,0.573233404245826,0.0938097503960079,-0.343150158344338,0.299418184087175,NA,0.583779466786784,NA
"1489",29015,"Missouri","Benton",0.314662273,0.240057995,0.041186161,4.037593985,0.533206146,NA,0.02898853,0.477441583320184,-0.801746283319437,-0.434083655768799,-0.235293825744237,0.155384908539622,NA,-0.0914458186016452,NA
"1490",29017,"Missouri","Bollinger",0.289801325,0.299359921,0.043708609,3.858208955,0.570739093,NA,0.0170895,-0.000668865660243319,0.431852867551199,-0.356377004275991,-0.328328093367451,0.351454477611206,NA,-0.973021632351317,NA
"1491",29019,"Missouri","Boone",0.32118775,0.279331885,0.035670811,4.673684211,0.629589892,0.090591612,0.050889493,0.602935540279566,0.0152294984686079,-0.603989786761731,0.0946009727135507,0.658887059429211,-0.293270197276983,1.53115360997585,-3.21352627035153
"1492",29021,"Missouri","Buchanan",0.318653551,0.302669669,0.061727281,2.707317073,0.553736747,0.068157278,0.04792619,0.554199385017275,0.500702272583943,0.198707051160322,-0.925213928018044,0.262635375465404,-0.944451160387483,1.31160829799564,-0.560773191496415
"1493",29023,"Missouri","Butler",0.296176159,0.27764541,0.075291622,2.947368421,0.602682174,0.111453202,0.022712788,0.12192801785022,-0.019852568308862,0.616570776722398,-0.800716352310945,0.518322965888683,0.312260159372623,-0.55640324458788,1.04103179881856
"1494",29025,"Missouri","Caldwell",0.296819788,0.259887006,0.047408716,3.566433566,0.461712989,NA,0.043599258,0.134305894597592,-0.389263033918659,-0.242391334349357,-0.479651253533565,-0.218090493873011,NA,0.99103438575746,NA
"1495",29027,"Missouri","Callaway",0.259200708,0.247128637,0.039079297,3.510791367,0.699410609,0.066411666,0.039441463,-0.589161095841815,-0.654662730462988,-0.498987807049913,-0.5085089081155,1.02362574873221,-0.995119448707397,0.682991502385511,0.541847124960064
"1496",29029,"Missouri","Camden",0.283115442,0.162889984,0.043167242,3.855072464,0.594923383,0.129190515,0.026516834,-0.129247652075009,-2.40699588084475,-0.373054381489994,-0.329954768364198,0.477791568024122,0.827104975462657,-0.274568931371494,1.46281630767868
"1497",29031,"Missouri","Cape",0.296283117,0.257582916,0.024132242,4.203539823,0.41533472,0.087838982,0.029942222,0.123984968269088,-0.437192732989976,-0.959447485001186,-0.149229511997152,-0.460367425048066,-0.373168279140561,-0.0207886473056191,0.3573141432111
