"","county_fips","state","county_name","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","libertarian_vote16","religious_adherents","prev_score"
"1293",26119,"Michigan","Montmorency",0.157911293,0.281011554,0.341385207,0.154553228,0.016480367,0.15902398,0.031742863,0.250300448,NA
"1294",26121,"Michigan","Muskegon",0.068900651,0.296718007,0.262091749,0.123537803,0.037611527,0.108013496,0.040748899,0.283567659,0.587844787968459
"1295",26123,"Michigan","Newaygo",0.097170686,0.230167394,0.257520869,0.125479078,0.036832526,0.13674606,0.038780919,0.355236304,0.265734935089733
"1296",26125,"Michigan","Oakland",0.096339955,0.209038477,0.311104844,0.125500703,0.020658042,0.083448274,0.034838267,0.482774964,-1.65874233103768
"1297",26127,"Michigan","Oceana",0.122536568,0.233213737,0.24537037,0.123993559,0.033496403,0.156603347,0.04124057,0.262200383,-0.172868954505121
"1298",26129,"Michigan","Ogemaw",0.108613746,0.2653083,0.283089449,0.129167125,0.025860314,0.081652257,0.033984789,0.278719307,-0.569581651589786
"1299",26131,"Michigan","Ontonagon",0.115841584,0.22940776,0.340877437,0.175487465,0.004909285,0.108317215,0.037361354,0.382393398,NA
"1300",26133,"Michigan","Osceola",0.094519636,0.245706344,0.267883294,0.116480793,0.030850565,0.132291376,0.037798096,0.300598488,0.140340683256839
"1301",26135,"Michigan","Oscoda",0.130419075,0.260285244,0.313142857,0.17,0.026157288,0.118134715,0.034372698,0.182260616,NA
"1302",26137,"Michigan","Otsego",0.117413691,0.236631617,0.277540405,0.131246517,0.020387421,0.164799462,0.038443133,0.305368459,-3.23990573295067
"1303",26139,"Michigan","Ottawa",0.08366565,0.150974111,0.218591388,0.100450342,0.025196028,0.102820436,0.044306192,0.442191087,-0.416466896684039
"1304",26141,"Michigan","Presque Isle",0.105820106,0.180388794,0.296890344,0.163993453,0.01440098,0.10237099,0.03283458,0.39608689,NA
"1305",26143,"Michigan","Roscommon",0.154064039,0.317989751,0.360450784,0.186564536,0.011244712,0.181754996,0.031669351,0.213095187,-5.12580935634824
"1306",26145,"Michigan","Saginaw",0.073770592,0.266728865,0.314858974,0.147615385,0.026611164,0.107778485,0.033916455,0.477930193,-0.505441893127483
"1307",26147,"Michigan","St. Clair",0.089651722,0.238480742,0.269893467,0.123353892,0.019006209,0.108800619,0.038101099,0.341663393,-0.599754490056604
"1308",26149,"Michigan","St. Joseph",0.09117268,0.268982897,0.27813272,0.134381123,0.040698294,0.201634341,0.039314728,0.400269122,0.332246235326861
"1309",26151,"Michigan","Sanilac",0.133552366,0.230211118,0.2953284,0.146854764,0.024954577,0.129127537,0.034391397,0.299032282,-3.05222554651131
"1310",26153,"Michigan","Schoolcraft",0.137162586,0.227810651,0.328929987,0.167239102,0.033350524,0.086824067,0.039720751,0.527277246,NA
"1311",26155,"Michigan","Shiawassee",0.093041463,0.245639733,0.283760072,0.130098478,0.023672771,0.115012861,0.048664654,0.247011484,-1.39689485269716
"1312",26157,"Michigan","Tuscola",0.093045605,0.238980234,0.302444465,0.14657496,0.019393631,0.112113127,0.03380369,0.376891773,-0.171373643245138
"1313",26159,"Michigan","Van Buren",0.102757257,0.217676737,0.24627647,0.121584653,0.038463931,0.132383429,0.044479173,0.28479765,-0.0609417863443067
"1314",26161,"Michigan","Washtenaw",0.087436067,0.185719809,0.298290564,0.09724688,0.016796192,0.103941671,0.030968618,0.317634544,-2.69912026969473
"1315",26163,"Michigan","Wayne",0.069741312,0.307843155,0.345862729,0.132218092,0.036129397,0.119146568,0.024170843,0.471680082,-0.259685048684816
"1316",26165,"Michigan","Wexford",0.097122558,0.295184579,0.257841574,0.135794031,0.02710341,0.158300084,0.037848085,0.300270246,0.46510426316686
"1317",27001,"Minnesota","Aitkin",0.133246244,0.241666667,0.337354715,0.208768574,0.018639329,0.113581334,0.028490954,0.480919921,NA
"1318",27003,"Minnesota","Anoka",0.082474121,0.195180336,0.228536349,0.099144282,0.028064007,0.089577968,0.041591748,0.422949982,0.17984507366778
"1319",27005,"Minnesota","Becker",0.154693804,0.197607904,0.298146314,0.141361257,0.016881208,0.111699142,0.033677854,0.5291476,-2.14163748048601
"1320",27007,"Minnesota","Beltrami",0.094388946,0.235258322,0.29233352,0.114045887,0.035558473,0.14232564,0.036171397,0.348987627,-1.24770335945933
"1321",27009,"Minnesota","Benton",0.093189324,0.236482659,0.289847965,0.086316822,0.0083854,0.088546305,0.034051251,0.523163924,-1.76741142854192
"1322",27011,"Minnesota","Big Stone",0.191101695,0.156607495,0.340767172,0.185102587,0.007970396,0.078275666,0.034119782,0.806813782,NA
"1323",27013,"Minnesota","Blue Earth",0.074147574,0.18663529,0.26621173,0.088270011,0.011898065,0.113084112,0.047748043,0.526753675,-1.84983928625328
"1324",27015,"Minnesota","Brown",0.119670794,0.196289063,0.323540179,0.147629508,0.009465649,0.07434603,0.036504826,0.878589071,-3.10980364642741
"1325",27017,"Minnesota","Carlton",0.071851985,0.29868603,0.269083001,0.121638275,0.026002626,0.102538989,0.038603042,0.387991272,0.260074421583957
"1326",27019,"Minnesota","Carver",0.088963291,0.155227812,0.210139211,0.086300359,0.016174637,0.076335696,0.044186297,0.506733881,-1.19556027868317
