county_fips,state,county,self_employed,divorce_marriage,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone,religious_adherents,libertarian_vote16,county_collectivism_score
17113,Illinois,McLean,0.055783391,0.197581821,0.318450599,0.102101006,0.016927208,0.107869488,0.442528399,0.059949373,26.63465881
17115,Illinois,Macon,0.062210648,0.243892906,0.347769937,0.144227665,0.021996096,0.089274017,0.46269159,0.038514357,25.21047086
17117,Illinois,Macoupin,0.089016653,0.294614801,0.279216713,0.138099846,0.023986236,0.067690831,0.415504703,0.04177102,24.81544941
17119,Illinois,Madison,0.071293239,0.256144614,0.292239749,0.128734598,0.022992199,0.080243621,0.477749484,0.04203443,27.19016767
17121,Illinois,Marion,0.07903216,0.29079746,0.325741664,0.165397742,0.03888748,0.123963828,0.512974105,0.032095584,28.48329361
17123,Illinois,Marshall,0.093979159,0.165429279,0.297161264,0.160056372,0.038671925,0.055105713,0.342020099,0.044451872,25.47146332
17125,Illinois,Mason,0.129259897,0.267853898,0.323773324,0.180545957,0.012687164,0.110816777,0.314916705,0.049491212,16.92257958
17127,Illinois,Massac,0.082896118,0.25087925,0.269351561,0.122852392,0.034015047,0.128970775,0.642458889,0.029028879,35.32540493
17129,Illinois,Menard,0.094971118,0.177389551,0.239921337,0.122123894,0.028468424,0.08997111,0.428641132,0.047735994,30.14788248
17131,Illinois,Mercer,0.093606069,0.129146619,0.271794872,0.135819736,0.012766768,0.090772317,0.365755781,0.055718475,26.39599006
17133,Illinois,Monroe,0.085008554,0.163900537,0.235901216,0.112569112,0.020136861,0.062585122,0.572650306,0.038338328,32.87543953
17135,Illinois,Montgomery,0.105295139,0.306207616,0.334665601,0.169997335,0.020852173,0.074655766,0.40207862,0.046155032,18.79741249
17137,Illinois,Morgan,0.092709208,0.356771907,0.35657865,0.164447454,0.024263432,0.072102712,0.412182895,0.04527027,18.86472338
17139,Illinois,Moultrie,0.104138245,0.186407474,0.265968407,0.130837912,0.003783242,0.133333333,0.692207077,0.037879994,31.06586883
17141,Illinois,Ogle,0.088538947,0.22534641,0.29586197,0.147402317,0.012897964,0.093748456,0.473912876,0.047906419,24.01536775
17143,Illinois,Peoria,0.067960691,0.274185109,0.362472845,0.139581752,0.021893421,0.101190943,0.431518451,0.047450416,22.79440091
17145,Illinois,Perry,0.110127214,0.296626742,0.309561802,0.133300601,0.022950105,0.05451895,0.440057293,0.0352177,23.61095871
17147,Illinois,Piatt,0.091613216,0.203379145,0.28320802,0.138581748,0.012478368,0.075157774,0.36550111,0.061944938,21.15846981
17149,Illinois,Pike,0.139346812,0.297799761,0.333798396,0.174572724,0.025264703,0.106507719,0.431643938,0.034130146,21.25124713
17151,Illinois,Pope,0.135514019,0.276009792,0.358784285,0.179392142,0.035648659,0.142142142,0.343874568,0.028944911,22.90845402
17153,Illinois,Pulaski,0.11079865,0.257255288,0.374337222,0.202545069,0.047744581,0.120614035,0.631426921,0.020109689,27.63459213
17155,Illinois,Putnam,0.087555887,0.205298013,0.293333333,0.12875,0.014040562,0.050649351,0.401277275,0.043715847,24.05974157
17157,Illinois,Randolph,0.075178998,0.260923845,0.306008584,0.151587983,0.016941596,0.093173699,0.521201472,0.034521629,26.46972537
17159,Illinois,Richland,0.102570864,0.310199626,0.298072475,0.154664611,0.021469039,0.102424145,0.454562702,0.03058303,25.56894964
17161,Illinois,Rock,0.059705509,0.244736842,0.327498607,0.153292687,0.032758869,0.095586989,0.316018303,0.047113792,24.12086272
17163,Illinois,St.,0.067454804,0.252672005,0.314177615,0.123722704,0.027523167,0.101173529,0.464156954,0.034429658,29.2685456
17165,Illinois,Saline,0.10681617,0.28545546,0.334087555,0.18622725,0.027406842,0.105820106,0.58263211,0.031447646,24.51379696
17167,Illinois,Sangamon,0.075689434,0.282592081,0.347298761,0.140376352,0.023056047,0.07841135,0.471216188,0.045866244,22.88803117
17169,Illinois,Schuyler,0.128978224,0.37157661,0.31266055,0.110091743,0.021324585,0.093867334,0.342219646,0.040229885,22.71746284
17171,Illinois,Scott,0.079590929,0.174259177,0.258196721,0.157786885,0.041112828,0.08121547,0.524348353,0.02607362,33.88397892
17173,Illinois,Shelby,0.102362977,0.217426545,0.263980826,0.135471354,0.021320741,0.07084213,0.468080038,0.033787466,27.9946385
17175,Illinois,Stark,0.124692371,0.207271208,0.35683577,0.165950129,0.026951151,0.080808081,0.318703704,0.054320087,17.68640059
17177,Illinois,Stephenson,0.109143959,0.235603195,0.323835135,0.155194704,0.016367782,0.110286046,0.601411607,0.046010913,24.13470401
17179,Illinois,Tazewell,0.071698599,0.204647805,0.300581265,0.128567703,0.01583478,0.082957981,0.427293423,0.052142857,24.8920736
17181,Illinois,Union,0.111389421,0.285942492,0.345852432,0.214254029,0.039475983,0.091990206,0.446416145,0.02565304,22.5043122
17183,Illinois,Vermilion,0.107931182,0.319981584,0.349685661,0.167268593,0.032715118,0.081757169,0.346107187,0.03563771,20.90096604
17185,Illinois,Wabash,0.089299764,0.304177814,0.31100879,0.156969443,0.026557023,0.105493437,0.475222252,0.032027818,26.30307382
17187,Illinois,Warren,0.105270007,0.228951256,0.287302516,0.139116442,0.028827233,0.082164659,0.340540541,0.045984373,24.39070741
17189,Illinois,Washington,0.14693172,0.194580527,0.284670263,0.153819384,0.025587979,0.091790911,0.579100356,0.038912078,26.4738644
17191,Illinois,Wayne,0.127052602,0.20573197,0.312792056,0.169830607,0.020883226,0.108117385,0.545521973,0.023120688,27.14488145
17193,Illinois,White,0.107681986,0.296814159,0.335799859,0.171423538,0.013785676,0.094286291,0.666930893,0.027948194,24.52337207
17195,Illinois,Whiteside,0.078051533,0.268057567,0.324987049,0.157010879,0.024779154,0.118715018,0.628449839,0.050230631,25.78522926
17197,Illinois,Will,0.077626689,0.156796745,0.206814911,0.087746378,0.036036015,0.096163513,0.431715145,0.038859269,37.77421632
17199,Illinois,Williamson,0.096718992,0.284050212,0.31541671,0.149013008,0.025317032,0.09585726,0.365806442,0.031301017,24.86348191
17201,Illinois,Winnebago,0.073296294,0.261894737,0.300779419,0.131885014,0.030680505,0.121846758,0.570254074,0.042180667,30.0828168
17203,Illinois,Woodford,0.068982203,0.147191135,0.25901528,0.115857385,0.014480053,0.089233885,0.359710921,0.047422473,29.59531188
18001,Indiana,Adams,0.115184607,0.196388568,0.249008017,0.12260102,0.025425043,0.202237447,0.824820576,0.045600858,37.13219433
18003,Indiana,Allen,0.073501059,0.230001882,0.297391969,0.110885783,0.027628724,0.1099321,0.545240134,0.046567201,30.19669811
18005,Indiana,Bartholomew,0.07752831,0.227288599,0.292527385,0.11454551,0.029421772,0.127219984,0.477605586,0.05899787,28.16989541
18007,Indiana,Benton,0.119333497,0.359370176,0.304411335,0.136722174,0.040653425,0.088181261,0.424934052,0.04046678,25.08609247
18009,Indiana,Blackford,0.119200155,0.230300648,0.334738956,0.160040161,0.043025944,0.135275754,0.27675033,0.047688161,23.39176206
18011,Indiana,Boone,0.09114527,0.14295608,0.213954524,0.08435031,0.023578841,0.072317006,0.424913856,0.053574007,32.81344993
18013,Indiana,Brown,0.116386956,0.184150772,0.208662614,0.110942249,0.036053812,0.122621185,0.294410339,0.030902349,34.35806017
18015,Indiana,Carroll,0.098135222,0.269970911,0.296472951,0.140077821,0.034865051,0.081783935,0.301487245,0.035194559,25.59518247
18017,Indiana,Cass,0.060977612,0.278824761,0.306947228,0.131930528,0.025012633,0.14780023,0.368391867,0.048090523,27.15102712
18019,Indiana,Clark,0.065879708,0.288893936,0.287684976,0.105885796,0.025274481,0.091208902,0.359508807,0.045047511,27.3772907
18021,Indiana,Clay,0.069244528,0.226791602,0.245730186,0.136729994,0.034077345,0.12967762,0.315914759,0.031763827,32.37957587
18023,Indiana,Clinton,0.091986601,0.30625101,0.307381683,0.124939428,0.024417828,0.119210083,0.424887014,0.045977978,25.65845174
18025,Indiana,Crawford,0.098959538,0.301615799,0.324953875,0.116005535,0.025053996,0.199817518,0.319684591,0.055519268,25.68664429
18027,Indiana,Daviess,0.104144806,0.187627882,0.257194555,0.112614165,0.033155366,0.297459763,0.569785207,0.036419523,41.3702764
18029,Indiana,Dearborn,0.074051051,0.205624433,0.231734873,0.125232237,0.030142441,0.100608442,0.325124805,0.038387555,31.33171221
18031,Indiana,Decatur,0.080606424,0.239398444,0.256674109,0.100378604,0.021799033,0.102356268,0.426110607,0.043881781,30.05740405
18033,Indiana,De,0.069114066,0.229551588,0.252958841,0.12206324,0.028765316,0.105316172,0.351577488,0.04882255,28.94200346
18035,Indiana,Delaware,0.054204689,0.311645244,0.305812518,0.120518209,0.028503865,0.129195804,0.310903193,0.053289783,25.98452607
18037,Indiana,Dubois,0.088290903,0.219848307,0.304754258,0.122555485,0.014698822,0.079534482,0.658157069,0.049586424,26.76996011
18039,Indiana,Elkhart,0.087000061,0.246629578,0.274504885,0.107789438,0.03874625,0.212434805,0.458543229,0.026264131,38.09224982
18041,Indiana,Fayette,0.076033536,0.36373232,0.315963606,0.14598842,0.03881416,0.120103823,0.492905377,0.036934208,28.26382034
18043,Indiana,Floyd,0.086926918,0.28769718,0.289670344,0.10805215,0.025030343,0.090349076,0.530329009,0.034883285,29.79797751
18045,Indiana,Fountain,0.073013416,0.280180057,0.285483871,0.135630499,0.02156715,0.135499074,0.30214212,0.03090609,28.38653823
18047,Indiana,Franklin,0.102455473,0.200234306,0.275735294,0.149286988,0.029263926,0.076446954,0.372789116,0.025458683,28.57738915
18049,Indiana,Fulton,0.093057275,0.313407551,0.265845522,0.132666153,0.033450019,0.125375698,0.319726563,0.034061209,28.87607496
18051,Indiana,Gibson,0.06740652,0.246542978,0.265449222,0.115426106,0.026506846,0.10077164,0.431583412,0.043489499,29.8947315
18053,Indiana,Grant,0.06713972,0.338942308,0.316120527,0.13826742,0.04140761,0.124726884,0.388967214,0.047509518,26.92713228
18055,Indiana,Greene,0.096244131,0.273052232,0.275804793,0.13849561,0.046029061,0.113907532,0.307340194,0.040610243,28.41240202
18057,Indiana,Hamilton,0.084126993,0.13050284,0.205674032,0.079299262,0.018663801,0.088068722,0.400167498,0.059343878,33.25886322
18059,Indiana,Hancock,0.07553803,0.207592913,0.234852342,0.113607434,0.023213901,0.088317427,0.329321142,0.057623449,27.37342765
18061,Indiana,Harrison,0.067964315,0.224352449,0.26514278,0.130977413,0.043961987,0.117547996,0.308014324,0.041060319,31.20246907
18063,Indiana,Hendricks,0.067985615,0.176264821,0.194338773,0.079514929,0.026351966,0.094915161,0.387766895,0.057628695,33.64153246
18065,Indiana,Henry,0.071102699,0.322944126,0.300016173,0.137797186,0.03144991,0.110580122,0.292717831,0.05260274,23.8827557
18067,Indiana,Howard,0.081815001,0.295260899,0.312927311,0.148210659,0.030413672,0.127455629,0.473618781,0.050704532,25.47421965
18069,Indiana,Huntington,0.062131319,0.240133233,0.293241015,0.138740521,0.03527991,0.093820571,0.390813376,0.050637636,26.90860133
18071,Indiana,Jackson,0.079324554,0.261474124,0.255491066,0.116991009,0.032898449,0.124656933,0.546480572,0.047450667,31.84199593
18073,Indiana,Jasper,0.113377948,0.237070171,0.266289629,0.136291222,0.027974708,0.113095715,0.480709642,0.046508139,27.52146381
18075,Indiana,Jay,0.097496994,0.359972955,0.307131381,0.127796317,0.06278244,0.152151412,0.374548296,0.047224315,30.03843167
18077,Indiana,Jefferson,0.0737629,0.374692582,0.311869666,0.141582622,0.034642688,0.107180613,0.396898664,0.044394952,25.37966129
18079,Indiana,Jennings,0.08215103,0.34444952,0.232100182,0.111843992,0.051866978,0.142857143,0.3243762,0.04758478,32.52166094
18081,Indiana,Johnson,0.092689023,0.197961932,0.237631483,0.099313137,0.023948914,0.088676271,0.351602633,0.052168267,28.86267763
18083,Indiana,Knox,0.065151854,0.208110718,0.313390885,0.143277789,0.028695181,0.091377261,0.443691086,0.04101875,27.60784817
18085,Indiana,Kosciusko,0.097109061,0.2481126,0.272721468,0.113806864,0.02682542,0.150130247,0.335805085,0.052855845,27.72050876
18087,Indiana,Lagrange,0.119529938,0.146248041,0.19452575,0.100624951,0.034683173,0.525446429,0.608070019,0.046796482,53.4231891
18089,Indiana,Lake,0.067257877,0.260762789,0.296166194,0.127548574,0.03613859,0.092965765,0.505688791,0.038877159,30.17037714
18091,Indiana,La,0.07938353,0.316105376,0.283450908,0.135885278,0.027841903,0.09427741,0.360755046,0.055274178,23.64935876
18093,Indiana,Lawrence,0.059853401,0.287103378,0.307794203,0.139087585,0.035004763,0.118146364,0.398458155,0.043612727,27.79218148
18095,Indiana,Madison,0.076368101,0.354456206,0.303062486,0.144145362,0.03064807,0.149457247,0.304313412,0.050112707,24.7992242
18097,Indiana,Marion,0.070460391,0.31308239,0.368745816,0.103969331,0.033214878,0.125577639,0.507047154,0.050225498,26.84740206
18099,Indiana,Marshall,0.080493645,0.246718207,0.274608336,0.133018031,0.035063462,0.130001194,0.383512312,0.040226382,30.07971998
18101,Indiana,Martin,0.086622573,0.293159609,0.338380015,0.157961141,0.023583412,0.101796407,0.420097839,0.038987342,23.09550061
18103,Indiana,Miami,0.069947344,0.337762238,0.276991354,0.12763027,0.020649611,0.110415346,0.221845281,0.052008929,23.27088042
18105,Indiana,Monroe,0.078950723,0.277841636,0.343472662,0.092663488,0.024873536,0.14580759,0.281617258,0.049880301,25.85258855
18107,Indiana,Montgomery,0.098665523,0.235945912,0.303752272,0.136522981,0.041610169,0.145331913,0.335617883,0.045388574,28.11204484
18109,Indiana,Morgan,0.097639423,0.219533995,0.212064264,0.109845972,0.040444213,0.091126592,0.42017275,0.047200667,32.28212357
18111,Indiana,Newton,0.107131121,0.287186778,0.260010971,0.109343573,0.055713972,0.160534385,0.265726681,0.039676523,32.83714441
18113,Indiana,Noble,0.088801743,0.247798742,0.260741746,0.112222976,0.03340588,0.182670193,0.285079124,0.046654825,31.18738912
18115,Indiana,Ohio,0.081683168,0.286854103,0.281739812,0.145376176,0.016337479,0.097348979,0.388215488,0.03873843,25.06936331
18117,Indiana,Orange,0.09179208,0.301004964,0.264620802,0.148660546,0.032038065,0.112007285,0.376654754,0.041625977,26.895703
18119,Indiana,Owen,0.106444823,0.304496788,0.294235767,0.145050791,0.044282511,0.106084624,0.242530838,0.049636236,23.68859362
18121,Indiana,Parke,0.128607277,0.248671168,0.268646288,0.148296943,0.025455239,0.183727614,0.322542709,0.04136253,27.28940392
18123,Indiana,Perry,0.070963927,0.294155263,0.316504086,0.143685737,0.025910931,0.095896267,0.385915493,0.050716511,23.2901796
18125,Indiana,Pike,0.075031413,0.175017643,0.304710793,0.155436295,0.027613164,0.107087996,0.228163265,0.04733233,24.77596026
18127,Indiana,Porter,0.08382689,0.208338303,0.266171168,0.110309809,0.028257114,0.082578031,0.381976157,0.04007576,29.75354996
18129,Indiana,Posey,0.088944846,0.168645524,0.230179782,0.088220847,0.020588058,0.077078912,0.453215447,0.043474773,32.63498528
18131,Indiana,Pulaski,0.121242485,0.342277755,0.323879041,0.170594369,0.031013616,0.214006889,0.393319482,0.047084789,24.57811532
18133,Indiana,Putnam,0.070361071,0.208299018,0.258545771,0.105228853,0.036543518,0.071658932,0.288923379,0.046798365,29.41929043
18135,Indiana,Randolph,0.075756208,0.317291605,0.302325581,0.144343048,0.035029616,0.124108255,0.276018284,0.047423272,24.87468711
18137,Indiana,Ripley,0.113344271,0.222766411,0.266870614,0.126147202,0.032415631,0.094131319,0.569753406,0.040109461,30.26776381
18139,Indiana,Rush,0.104965099,0.266849315,0.270129484,0.121000149,0.025967939,0.089420453,0.3040234,0.055031882,23.56939734
18141,Indiana,St.,0.063032706,0.284479359,0.34014479,0.14583217,0.025234273,0.114415497,0.397824207,0.034288057,26.08968837
18143,Indiana,Scott,0.07933002,0.380680571,0.334880842,0.13205406,0.043013539,0.109065648,0.323080709,0.037969095,26.03366168
18145,Indiana,Shelby,0.104286686,0.238654801,0.283131862,0.137296218,0.027894295,0.093065798,0.421817778,0.054084193,24.44677525
18147,Indiana,Spencer,0.074779758,0.214355842,0.274497328,0.132349198,0.032632064,0.068085106,0.465118627,0.052816548,27.21338462
18149,Indiana,Starke,0.074356829,0.289041381,0.27709032,0.136000925,0.05627356,0.13134058,0.271533097,0.040104054,30.87574857
18151,Indiana,Steuben,0.07810708,0.211137348,0.277004495,0.12708424,0.022906685,0.100029727,0.39477276,0.045532705,27.75720574
18153,Indiana,Sullivan,0.068359812,0.314493433,0.258528992,0.124270333,0.02001631,0.141286421,0.344333958,0.035985512,29.64867184
18155,Indiana,Switzerland,0.115988174,0.397468354,0.295003965,0.179487179,0.034145559,0.109201774,0.256341789,0.044121677,20.26115916
18157,Indiana,Tippecanoe,0.063676368,0.233635208,0.325964515,0.089230434,0.023203677,0.097410122,0.291171591,0.064494295,23.82736525
18159,Indiana,Tipton,0.0708166,0.116876637,0.202755267,0.113452188,0.0161,0.129059684,0.34422814,0.044474035,35.91674021
18161,Indiana,Union,0.100868591,0.15682968,0.237293956,0.103021978,0.028944505,0.093346574,0.248765345,0.038344492,31.59231985
18163,Indiana,Vanderburgh,0.071510932,0.306718655,0.32842812,0.127119195,0.027249901,0.09646182,0.456849269,0.045138264,25.51943547
18165,Indiana,Vermillion,0.085668182,0.233484411,0.220719336,0.108668921,0.032387446,0.105378304,0.237580154,0.046758922,29.75738435
18167,Indiana,Vigo,0.068401639,0.339383984,0.342875854,0.1282627,0.031444074,0.137391397,0.379659548,0.043519992,26.15109484
18169,Indiana,Wabash,0.081639731,0.252296977,0.288669714,0.119958303,0.021859296,0.083875327,0.353305785,0.032364634,27.6192555
18171,Indiana,Warren,0.107511046,0.166057059,0.232789855,0.118055556,0.034482759,0.167517549,0.230924171,0.032624113,34.50694588
18173,Indiana,Warrick,0.08163977,0.181800562,0.23394458,0.096495518,0.017793245,0.080183722,0.388728912,0.036484855,32.00866326
18175,Indiana,Washington,0.106730477,0.298112262,0.254732586,0.129939349,0.041373534,0.160815515,0.327904336,0.033276855,31.6660324
18177,Indiana,Wayne,0.078133193,0.316898094,0.294009352,0.134982879,0.030193033,0.130793302,0.36479197,0.032708534,28.72763478
18179,Indiana,Wells,0.096369591,0.20425598,0.292066338,0.132944868,0.028356916,0.084223602,0.488644429,0.032035661,29.48889114
18181,Indiana,White,0.108906526,0.241613822,0.277817223,0.134090679,0.031466291,0.188108362,0.328337654,0.036261631,30.55927406
18183,Indiana,Whitley,0.08941574,0.209534019,0.237668161,0.105670476,0.0256056,0.066843798,0.37740926,0.041191937,29.75435744
19001,Iowa,Adair,0.148138007,0.253019511,0.343672457,0.146401985,0.022504092,0.077606838,0.338313767,0.033324587,20.38130627
19003,Iowa,Adams,0.212705615,0.269570335,0.309258043,0.201575837,0.007290401,0.143507973,0.390388769,0.044159544,14.92607048
19005,Iowa,Allamakee,0.187245195,0.185568627,0.306030151,0.147738693,0.004327563,0.122337307,0.633880947,0.032789253,24.61682126
19007,Iowa,Appanoose,0.142914412,0.252949139,0.318814638,0.166666667,0.021294929,0.100903982,0.322156369,0.022653194,22.71776259
19009,Iowa,Audubon,0.165667959,0.204656403,0.340039448,0.142406312,0.011939507,0.073777778,0.528727529,0.031359906,22.03188623
19011,Iowa,Benton,0.098074883,0.188044206,0.25538857,0.13565355,0.019226119,0.09065908,0.449110459,0.039150535,28.7188394
19013,Iowa,Black,0.078626218,0.216155402,0.320388892,0.126185022,0.018175689,0.112201498,0.489667846,0.036767332,28.26992432
19015,Iowa,Boone,0.113562667,0.244291471,0.290002754,0.131552373,0.016311239,0.098797099,0.462287105,0.045294449,24.65874623
19017,Iowa,Bremer,0.107054455,0.134461109,0.270652623,0.130834366,0.0121903,0.082579186,0.60629102,0.040109322,30.71027998
19019,Iowa,Buchanan,0.140955664,0.184527034,0.272319202,0.135660848,0.011359185,0.094238281,0.516411379,0.046625049,24.9784506
19021,Iowa,Buena,0.10085899,0.201764335,0.311090475,0.124303529,0.037724602,0.250425894,0.50151275,0.034791012,36.42477964
19023,Iowa,Butler,0.146656977,0.121379115,0.25346806,0.129474225,0.017499205,0.087280468,0.45611832,0.029149474,31.54257769
19025,Iowa,Calhoun,0.171583668,0.223142451,0.32113188,0.173416407,0.007217445,0.101981352,0.579329102,0.033533631,20.9944728
19027,Iowa,Carroll,0.160855416,0.174393922,0.33624655,0.145929163,0.014684401,0.091771429,0.820134875,0.030159332,27.66217342
19029,Iowa,Cass,0.138957055,0.261264408,0.361289205,0.162016981,0.013012437,0.097992916,0.495543536,0.028912281,21.10325971
19031,Iowa,Cedar,0.13192585,0.210562651,0.28063399,0.132791689,0.021154477,0.056738477,0.350067549,0.038255948,23.70479096
19033,Iowa,Cerro,0.104415844,0.216243819,0.356915167,0.142210797,0.010706335,0.117405867,0.576947156,0.03705639,24.90313783
19035,Iowa,Cherokee,0.167954316,0.190068493,0.336379545,0.178106164,0.007905651,0.12550156,0.597186481,0.032917865,22.38644235
19037,Iowa,Chickasaw,0.135117807,0.142980936,0.292886179,0.137398374,0.009057495,0.057796742,0.737595738,0.036674437,28.40680047
19039,Iowa,Clarke,0.099539575,0.234679335,0.27094612,0.137922145,0.018986269,0.148961424,0.427574887,0.035922766,29.25694661
19041,Iowa,Clay,0.132185273,0.23995819,0.35432526,0.14449827,0.010350776,0.112446087,0.645324707,0.033422305,24.305572
19043,Iowa,Clayton,0.129833933,0.210214083,0.335575075,0.148915729,0.01261277,0.082356523,0.603004166,0.036586702,23.66637528
19045,Iowa,Clinton,0.101031596,0.273540713,0.313393137,0.149003859,0.023807142,0.083427923,0.483727938,0.035765379,24.85673928
19047,Iowa,Crawford,0.17471555,0.225478645,0.238493724,0.126810428,0.0219423,0.135596054,0.490287443,0.02480173,30.5385117
19049,Iowa,Dallas,0.099032421,0.156888939,0.268674148,0.083202153,0.011165328,0.091294698,0.469210859,0.045932239,30.54869021
19051,Iowa,Davis,0.244460677,0.122013454,0.216582598,0.116960908,0.015319801,0.166603126,0.410318332,0.02189593,32.96720622
19053,Iowa,Decatur,0.164127623,0.172582973,0.25735775,0.128842381,0.029745686,0.134577985,0.308044474,0.032940546,29.10025643
19055,Iowa,Delaware,0.203004381,0.145835747,0.270373514,0.118986984,0.016917461,0.05585883,0.532479414,0.036467915,25.93165222
19057,Iowa,Des,0.087531588,0.300581512,0.338125326,0.156802504,0.025238362,0.103842574,0.359007967,0.033240852,23.56452919
19059,Iowa,Dickinson,0.175309432,0.217110868,0.36646938,0.190723517,0.010301752,0.085683297,0.67434898,0.028201661,19.76776446
19061,Iowa,Dubuque,0.084621976,0.158613645,0.293560085,0.125772165,0.015300255,0.079437523,0.554610844,0.040485911,29.44637623
19063,Iowa,Emmet,0.137343461,0.28591431,0.338572533,0.169543932,0.016305234,0.100079639,0.583191308,0.029244688,22.74332606
19065,Iowa,Fayette,0.144312026,0.225934861,0.341395236,0.169907632,0.021447935,0.099916851,0.48085499,0.032882206,22.17932687
19067,Iowa,Floyd,0.12671694,0.225323741,0.353333333,0.152272727,0.012562313,0.125850934,0.484993921,0.029900744,23.9472106
19069,Iowa,Franklin,0.132629356,0.171514115,0.301072647,0.126523647,0.008859186,0.113903743,0.558538776,0.03784219,27.5006371
19071,Iowa,Fremont,0.155321189,0.181077694,0.283625731,0.117324561,0.034373587,0.11038961,0.314761544,0.031988873,28.6695754
19073,Iowa,Greene,0.125028624,0.259074171,0.359916602,0.199374511,0.019878997,0.157878969,0.516816783,0.033188135,22.30432144
19075,Iowa,Grundy,0.126693227,0.133517197,0.261556697,0.136507309,0.01966506,0.064439141,0.491037392,0.033905704,29.86564416
19077,Iowa,Guthrie,0.127747511,0.151380232,0.242806552,0.124169987,0.005890603,0.082595164,0.393015156,0.044869565,26.46687776
19079,Iowa,Hamilton,0.106394708,0.236256949,0.330807674,0.189585684,0.017970186,0.062323885,0.49710752,0.033662594,21.0435911
19081,Iowa,Hancock,0.12715208,0.131955773,0.261021388,0.135748581,0.005212002,0.100698355,0.639833256,0.02827457,32.21980111
19083,Iowa,Hardin,0.138219145,0.17955624,0.334044672,0.149238868,0.018887723,0.065429093,0.494963858,0.034923239,23.38048396
19085,Iowa,Harrison,0.134318243,0.154912013,0.243836995,0.115545866,0.009459029,0.073777333,0.40255109,0.028131279,29.41490918
19087,Iowa,Henry,0.083812064,0.247092675,0.281470819,0.155325831,0.022955186,0.125222025,0.333365882,0.035835815,26.75037185
19089,Iowa,Howard,0.156077933,0.202667915,0.275577558,0.121287129,0.014748262,0.110689252,0.74062731,0.028734372,31.04479589
19091,Iowa,Humboldt,0.164087344,0.238383349,0.337764064,0.142891052,0.008733624,0.107553366,0.560904449,0.024965599,23.73677195
19093,Iowa,Ida,0.149359886,0.225183211,0.325596817,0.129973475,0.008137432,0.08179515,0.660670949,0.028516058,25.40316875
19095,Iowa,Iowa,0.10267594,0.194889916,0.298028832,0.130773757,0.014029181,0.104607534,0.503961109,0.035601977,27.94887763
19097,Iowa,Jackson,0.132415706,0.152669306,0.265260821,0.133308669,0.015224859,0.077137546,0.523992815,0.030940834,29.44052315
19099,Iowa,Jasper,0.119522349,0.228605483,0.270334928,0.139166097,0.01895366,0.083523474,0.331155952,0.037564359,24.54588189
19101,Iowa,Jefferson,0.157278231,0.386511025,0.384119543,0.189569294,0.015414082,0.121289562,0.299495627,0.030161844,15.15259916
19103,Iowa,Johnson,0.081061312,0.164127253,0.300908588,0.084117628,0.013810598,0.118109377,0.29891923,0.035846114,30.70974178
19105,Iowa,Jones,0.158384162,0.243793833,0.276606301,0.117960804,0.010693642,0.117375983,0.461203139,0.030099674,26.54763673
19107,Iowa,Keokuk,0.148132153,0.227445713,0.316523868,0.15373317,0.013045504,0.080021775,0.445828765,0.027883651,22.55607063
19109,Iowa,Kossuth,0.175269427,0.187176673,0.35773244,0.186108083,0.00547125,0.111818693,0.785945508,0.022539793,23.79824621
19111,Iowa,Lee,0.09492744,0.27666886,0.319247508,0.149866629,0.015239844,0.089452712,0.422738787,0.031576992,23.92945849
19113,Iowa,Linn,0.075034208,0.228466753,0.305002598,0.11457085,0.020377504,0.089859719,0.44895983,0.047455977,26.69743925
19115,Iowa,Louisa,0.079925651,0.183192956,0.218628405,0.123540856,0.027554535,0.137654604,0.347328596,0.02715655,35.54357311
19117,Iowa,Lucas,0.083556638,0.165737824,0.283623308,0.140568904,0.027392323,0.106746627,0.296386379,0.026412494,30.62962214
19119,Iowa,Lyon,0.180496151,0.109886324,0.242520399,0.13712602,0.012533446,0.077699077,0.656276186,0.021483456,33.52156542
19121,Iowa,Madison,0.140585312,0.163678576,0.274440154,0.161698842,0.014963538,0.073349993,0.352671018,0.040180639,22.90494728
19123,Iowa,Mahaska,0.140888208,0.236665947,0.270708892,0.116533303,0.018275608,0.096024259,0.433934205,0.029909707,27.60771186
19125,Iowa,Marion,0.093191033,0.175524563,0.250713749,0.121187077,0.020594854,0.075990605,0.542557012,0.039627301,30.98698181
19127,Iowa,Marshall,0.084381712,0.192918906,0.278976975,0.116692831,0.031173771,0.169637452,0.532377509,0.032091212,35.99169349
19129,Iowa,Mills,0.093578526,0.222681724,0.284546664,0.141988215,0.01658641,0.094409478,0.314899199,0.039880488,24.61286565
19131,Iowa,Mitchell,0.189670368,0.142213516,0.317425083,0.132075472,0.030475905,0.089813283,0.628395646,0.038766845,27.72112917
19133,Iowa,Monona,0.173410405,0.202412166,0.340083074,0.205867082,0.019183816,0.083618278,0.477431151,0.024496938,19.77165798
19135,Iowa,Monroe,0.122641509,0.281847134,0.346306069,0.146437995,0.018942548,0.097307002,0.501121816,0.02690815,24.16390599
19137,Iowa,Montgomery,0.110573891,0.234062355,0.299799688,0.167148898,0.02865244,0.084367874,0.518102614,0.030134814,26.52498126
19139,Iowa,Muscatine,0.071959364,0.242649191,0.27045388,0.130893119,0.031197687,0.091921373,0.320758645,0.038489246,28.42303048
