"","county_fips","county","state","self_employed","divorce_marriage","living_alone","living_alone_65over","living_grandchildren","carpool_drive_alone","libertarian_vote","religious_adherents"
"885",19187,"Webster","Iowa",0.105906888,0.307057336,0.361571044,0.168977025,0.013650062,0.088637305,0.00718213444057906,0.497635071
"886",19189,"Winnebago","Iowa",0.113375796,0.229300828,0.354688539,0.15761472,0.010283159,0.10993759,0.0120603015075377,0.708212379
"887",19191,"Winneshiek","Iowa",0.15253309,0.14744557,0.306765636,0.147846191,0.006683109,0.084223171,0.00928381962864721,0.69387145
"888",19193,"Woodbury","Iowa",0.075093063,0.228586,0.283133577,0.121888881,0.024025899,0.120560748,0.0095895242714166,0.484430013
"889",19195,"Worth","Iowa",0.158237356,0.175458392,0.284952978,0.152351097,0.007939739,0.095253265,0.00860117700316885,0.537283353
"890",19197,"Wright","Iowa",0.139275288,0.1632,0.302438117,0.13884236,0.023615338,0.055262603,0.0111928365845859,0.486440547
"891",20001,"Allen","Kansas",0.115967571,0.276036597,0.311182493,0.146757679,0.032895576,0.137747167,0.0176510522742702,0.42391825
"892",20003,"Anderson","Kansas",0.193511668,0.17302377,0.289099526,0.135545024,0.036330049,0.095579902,0.0213607594936709,0.601837672
"893",20005,"Atchison","Kansas",0.079902838,0.271347249,0.301712329,0.132020548,0.034327703,0.127856183,0.0235215053763441,0.55731588
"894",20007,"Barber","Kansas",0.208677686,0.18753274,0.346696781,0.156408809,0.021706017,0.088306943,0.015798462852263,0.684957427
"895",20009,"Barton","Kansas",0.099064214,0.257659617,0.330382894,0.157533565,0.016911718,0.081714001,0.0163522012578616,0.586553171
"896",20011,"Bourbon","Kansas",0.090615385,0.201773108,0.293787234,0.166468085,0.018810961,0.213292789,0.0167765128819652,0.528690808
"897",20013,"Brown","Kansas",0.154904572,0.281177382,0.336244541,0.161572052,0.032312353,0.106651376,0.0234846790427197,0.421539756
"898",20015,"Butler","Kansas",0.084903275,0.176733994,0.232108239,0.111268174,0.032484807,0.097187197,0.0216789667896679,0.325200356
"899",20017,"Chase","Kansas",0.14922813,0.159583695,0.305164319,0.185915493,0.035265989,0.08652793,0.0154258886653253,0.299766719
"900",20019,"Chautauqua","Kansas",0.107169811,0.252054795,0.283446712,0.166288738,0.017660044,0.108632396,0.0152532031726663,0.287659071
"901",20021,"Cherokee","Kansas",0.070944782,0.2445431,0.291517324,0.138988451,0.031561997,0.096145933,0.0184049079754601,0.337361843
"902",20023,"Cheyenne","Kansas",0.225856698,0.253068933,0.474730737,0.246893123,0.006228766,0.06122449,0.0153953813855843,0.695718654
"903",20025,"Clark","Kansas",0.198731501,0.378545006,0.329615861,0.142503098,0.011783189,0.096681097,0.0187441424554827,0.609241587
"904",20027,"Clay","Kansas",0.175013179,0.243110505,0.326610644,0.148459384,0.009615385,0.125649351,0.0265423242467719,0.504127141
"905",20029,"Cloud","Kansas",0.178055823,0.272528075,0.366603209,0.16562415,0.014941691,0.062679701,0.0236922355148956,0.378542958
"906",20031,"Coffey","Kansas",0.095430447,0.251249671,0.264747389,0.140841095,0.022535727,0.107264297,0.0245345016429354,0.481578947
"907",20033,"Comanche","Kansas",0.208428246,0.229027963,0.444981862,0.252720677,0,0.030955585,0.0305676855895196,0.674363529
"908",20035,"Cowley","Kansas",0.109670661,0.311664502,0.32946299,0.158276679,0.030849549,0.143643644,0.0212212774927974,0.393007033
"909",20037,"Crawford","Kansas",0.086836312,0.276413559,0.316715171,0.126281159,0.03185171,0.092952688,0.0252928807449685,0.42240583
"910",20039,"Decatur","Kansas",0.243883792,0.268808777,0.405589124,0.236404834,0,0.094117647,0.013351134846462,0.591172214
"911",20041,"Dickinson","Kansas",0.1421646,0.237272081,0.325446033,0.150955333,0.03092954,0.121184919,0.0174350197882126,0.428159983
"912",20043,"Doniphan","Kansas",0.10454179,0.22554767,0.278244973,0.135283364,0.034901701,0.058726493,0.0126718792127258,0.379893475
"913",20045,"Douglas","Kansas",0.068514887,0.196157189,0.312347546,0.089809495,0.015260648,0.1186298,0.0239347844356669,0.290659595
"914",20047,"Edwards","Kansas",0.21192053,0.303341902,0.361632653,0.194285714,0.024638457,0.111545988,0.013277428371768,0.567595459
"915",20049,"Elk","Kansas",0.128795812,0.283002588,0.317120623,0.179961089,0.033234421,0.166439291,0.0191036002939015,0.445026178
"916",20051,"Ellis","Kansas",0.110174053,0.169725991,0.319535039,0.12978759,0.017548371,0.102427746,0.0221014492753623,0.695963227
"917",20053,"Ellsworth","Kansas",0.139120546,0.225637443,0.321475054,0.188286334,0.020199675,0.070539419,0.0199789695057834,0.433814304
"918",20055,"Finney","Kansas",0.075647336,0.17249467,0.247830428,0.095000384,0.040723756,0.172871805,0.0202542372881356,0.622303093
"919",20057,"Ford","Kansas",0.093271191,0.250372578,0.249571771,0.105173004,0.036684557,0.179442382,0.018508132361189,0.591711144
"920",20059,"Franklin","Kansas",0.088807507,0.182103737,0.245949926,0.097790869,0.02508382,0.108151093,0.0246854211749619,0.346553316
"921",20061,"Geary","Kansas",0.063118905,0.166354295,0.243265246,0.066533452,0.031796399,0.143390268,0.0309278350515464,0.376765835
"922",20063,"Gove","Kansas",0.205088666,0.183183183,0.363790186,0.175972927,0.018824872,0.07523511,0.00951733514615908,0.633186166
"923",20065,"Graham","Kansas",0.210076857,0.180102916,0.356666667,0.21,0.01784652,0.037037037,0.0216903515332835,0.589233954
"924",20067,"Grant","Kansas",0.070262794,0.101113967,0.239256198,0.069008264,0.061011181,0.136471385,0.0187924830067973,0.737214363
"925",20069,"Gray","Kansas",0.1855635,0.107664884,0.215676728,0.132911392,0.012484395,0.10864094,0.0157342657342657,0.692021935
"926",20071,"Greeley","Kansas",0.206751055,0.091917591,0.278481013,0.121157324,0,0.14254386,0.0218408736349454,0.341121495
"927",20073,"Greenwood","Kansas",0.109084532,0.349407438,0.351780186,0.190789474,0.01246639,0.124434389,0.0207994800129997,0.435172872
"928",20075,"Hamilton","Kansas",0.176170213,0.143356643,0.343575419,0.156424581,0.033424284,0.237974684,0.0232828870779977,0.508339952
"929",20077,"Harper","Kansas",0.126962142,0.301460198,0.331198536,0.163311985,0.028471819,0.104347826,0.0182972367438387,0.506836828
"930",20079,"Harvey","Kansas",0.07976155,0.237309121,0.276460818,0.165181942,0.02480517,0.088388215,0.021953896816685,0.460792382
"931",20081,"Haskell","Kansas",0.223633352,0.119394619,0.247415066,0.120384047,0.027497709,0.151624549,0.0141843971631206,0.636772487
"932",20083,"Hodgeman","Kansas",0.218457944,0.140828402,0.354929577,0.228169014,0.023215821,0.053672316,0.015311004784689,0.446894951
"933",20085,"Jackson","Kansas",0.12262387,0.186319974,0.283481281,0.131802393,0.028876486,0.166807254,0.0282503037667072,0.271311971
"934",20087,"Jefferson","Kansas",0.088857546,0.189176794,0.247266266,0.138190268,0.019203708,0.13065397,0.0259660601104069,0.366506969
"935",20089,"Jewell","Kansas",0.236822002,0.147255689,0.320813772,0.22143975,0.01987084,0.135470527,0.0178132678132678,0.489768076
"936",20091,"Johnson","Kansas",0.099011554,0.171370867,0.265594487,0.09720512,0.017634492,0.076918692,0.0210936194969097,0.466226021
"937",20093,"Kearny","Kansas",0.19858574,0.177895981,0.173816568,0.084319527,0.078229772,0.13618369,0.0164948453608247,0.555109214
"938",20095,"Kingman","Kansas",0.190112994,0.170236134,0.298646907,0.175257732,0.006998765,0.103295957,0.0169663205874905,0.604685408
"939",20097,"Kiowa","Kansas",0.228548516,0.134408602,0.333333333,0.142394822,0.017711172,0.068743287,0.0248927038626609,0.718292683
"940",20099,"Labette","Kansas",0.107236269,0.252680711,0.335972851,0.175590749,0.022752674,0.176687989,0.0202031998131496,0.530866033
"941",20101,"Lane","Kansas",0.2675,0.1517067,0.345238095,0.154761905,0.032738095,0.121265378,0.0201117318435754,0.657560356
"942",20103,"Leavenworth","Kansas",0.07982902,0.241785942,0.257510436,0.100663793,0.041926168,0.09866985,0.0272403398191285,0.378195186
"943",20105,"Lincoln","Kansas",0.23902439,0.200311769,0.394112837,0.208503679,0.010219724,0.124763705,0.0189993666877771,0.668254508
"944",20107,"Linn","Kansas",0.137300843,0.20700705,0.278768629,0.145125825,0.015726179,0.132593278,0.0202140309155767,0.337816703
"945",20109,"Logan","Kansas",0.167247387,0.164777022,0.302729529,0.071960298,0.043377675,0.076350093,0.0157750342935528,0.645184649
"946",20111,"Lyon","Kansas",0.068629179,0.218711831,0.317023368,0.088104061,0.02964991,0.155270655,0.0273806119531027,0.449951832
"947",20113,"Mcpherson","Kansas",0.097202708,0.166867171,0.273228995,0.11738056,0.010550933,0.08133365,0.0235489680011082,0.523310062
"948",20115,"Marion","Kansas",0.13694043,0.242374949,0.325322263,0.183307844,0.017508953,0.140251125,0.0212731140566192,0.51129155
"949",20117,"Marshall","Kansas",0.166027065,0.151750157,0.324344202,0.175533219,0.021428571,0.151424695,0.0246382479468127,0.846084877
"950",20119,"Meade","Kansas",0.165260546,0.203475336,0.310861423,0.157303371,0.036717063,0.167525773,0.0213698630136986,0.880394575
"951",20121,"Miami","Kansas",0.098164172,0.226622662,0.227585165,0.101971448,0.029837749,0.087919364,0.0212967608853208,0.403761224
"952",20123,"Mitchell","Kansas",0.129390018,0.193268187,0.27607362,0.107566462,0.001362398,0.073446328,0.0125765881973557,0.648378192
"953",20125,"Montgomery","Kansas",0.119098008,0.271158451,0.34403091,0.160936761,0.032604819,0.129841986,0.0198867868315209,0.514387347
"954",20127,"Morris","Kansas",0.156631098,0.176940639,0.325611888,0.188374126,0.007395234,0.092067989,0.0158675405312177,0.442443372
"955",20129,"Morton","Kansas",0.144067797,0.235576923,0.366347178,0.179978701,0.055489965,0.042296073,0.011686143572621,0.445760829
"956",20131,"Nemaha","Kansas",0.154761905,0.127300954,0.29427998,0.116909182,0.00456249,0.07648591,0.0163617171006334,0.764625718
"957",20133,"Neosho","Kansas",0.096605375,0.318399735,0.31013372,0.160463992,0.045477983,0.214804897,0.0161407590519122,0.470259054
"958",20135,"Ness","Kansas",0.186488388,0.118587608,0.266608392,0.125,0.011091652,0.144899905,0.0165234633179114,0.731671009
"959",20137,"Norton","Kansas",0.08186864,0.38840431,0.35778841,0.176501861,0.003596127,0.110881543,0.0182194616977226,0.654881846
"960",20139,"Osage","Kansas",0.092182497,0.311277753,0.299363057,0.14888535,0.017635985,0.139961892,0.0241443683883012,0.335278447
"961",20141,"Osborne","Kansas",0.192034915,0.268041237,0.356608479,0.184538653,0.004297379,0.112526539,0.0179948586118252,0.516857143
"962",20143,"Ottawa","Kansas",0.116191131,0.177993528,0.233361415,0.125947767,0.01981789,0.085251492,0.0235036038859292,0.380296425
"963",20145,"Pawnee","Kansas",0.186550976,0.362450593,0.442404007,0.196994992,0.014238042,0.151438667,0.0186199342825849,0.527106989
"964",20147,"Phillips","Kansas",0.163362069,0.320525292,0.389776358,0.172980374,0.007647599,0.11009667,0.0161812297734628,0.856454527
"965",20149,"Pottawatomie","Kansas",0.096066688,0.128626856,0.234150652,0.130881378,0.022861407,0.132571544,0.0243063517541848,0.499644942
"966",20151,"Pratt","Kansas",0.086621527,0.347549909,0.332402235,0.160893855,0.019433962,0.06486019,0.0232052211747643,0.499617779
"967",20153,"Rawlins","Kansas",0.197172619,0.238480194,0.351072961,0.133905579,0.06268307,0.169213974,0.019281914893617,0.530261617
"968",20155,"Reno","Kansas",0.083991826,0.299279928,0.339229638,0.176769885,0.017787374,0.101796915,0.0219032962313446,0.463795276
"969",20157,"Republic","Kansas",0.220508167,0.169741697,0.387382947,0.183834401,0.014954486,0.121660034,0.0191945803537825,0.648908858
"970",20159,"Rice","Kansas",0.111440292,0.185322805,0.322083444,0.147488706,0.028561228,0.129117647,0.0213012271359111,0.488278349
"971",20161,"Riley","Kansas",0.080172978,0.187179155,0.320754717,0.067139922,0.012942663,0.147199158,0.0316236939334949,0.385580678
"972",20163,"Rooks","Kansas",0.135606983,0.168625861,0.328631876,0.185707569,0.03967043,0.079076621,0.0129677658391997,0.754624924
"973",20165,"Rush","Kansas",0.190283401,0.301020408,0.430059524,0.185267857,0.016751269,0.073977372,0.0190816935002982,0.574424899
"974",20167,"Russell","Kansas",0.13600996,0.298540965,0.389649416,0.191318865,0.009874327,0.150830848,0.0222094029420248,0.583769242
"975",20169,"Saline","Kansas",0.091323375,0.282184174,0.35942392,0.127336971,0.025310396,0.127762303,0.0242550242550243,0.43443272
"976",20171,"Scott","Kansas",0.144732045,0.076069079,0.306112926,0.040130658,0.007894737,0.118035883,0.0174171622769754,0.673267327
"977",20173,"Sedgwick","Kansas",0.078735486,0.253491683,0.308393214,0.11590982,0.033085252,0.113620192,0.024149708522585,0.460062922
"978",20175,"Seward","Kansas",0.074087898,0.226352288,0.285249611,0.105359921,0.048052876,0.2278529,0.01681148469966,0.441222
"979",20177,"Shawnee","Kansas",0.079184532,0.28169756,0.330537409,0.139124123,0.025851067,0.11240585,0.025672157558635,0.426848286
"980",20179,"Sheridan","Kansas",0.32479883,0.383668904,0.407333994,0.153617443,0.013645224,0.108552632,0.0110726643598616,0.708622803
"981",20181,"Sherman","Kansas",0.181788405,0.241818182,0.350453172,0.113077255,0.012587413,0.087784487,0.0227356068940227,0.521174287
"982",20183,"Smith","Kansas",0.142363112,0.207244656,0.346153846,0.201282051,0.012601626,0.089992801,0.0140911225927666,0.614005602
"983",20185,"Stafford","Kansas",0.211060375,0.154798762,0.276397516,0.138509317,0.022984028,0.13436867,0.015732546705998,0.313850688
"984",20187,"Stanton","Kansas",0.181086519,0.180138568,0.32545045,0.114864865,0.009693053,0.052567237,0.0180412371134021,0.604606526
"985",20189,"Stevens","Kansas",0.1406639,0.228094576,0.211078717,0.099708455,0.053992147,0.147012163,0.016740521910389,0.522285714
"986",20191,"Sumner","Kansas",0.084990958,0.216595485,0.321376852,0.166202518,0.028399006,0.095776398,0.0212298682284041,0.460548655
"987",20193,"Thomas","Kansas",0.108140655,0.120573356,0.292106104,0.124001278,0.017897092,0.084963504,0.0144356955380577,0.557755359
"988",20195,"Trego","Kansas",0.257651246,0.090388288,0.28440367,0.097094801,0.007866273,0.140035907,0.0153374233128834,0.612535613
"989",20197,"Wabaunsee","Kansas",0.159538975,0.222399489,0.299610895,0.176653696,0.033460588,0.143752612,0.0238339313172732,0.339392177
"990",20199,"Wallace","Kansas",0.240896359,0.180635838,0.351432881,0.173453997,0.025026069,0.106666667,0.0133333333333333,0.449074074
"991",20201,"Washington","Kansas",0.188076923,0.16503332,0.366467577,0.183447099,0.017420624,0.111164122,0.0156087408949011,0.814104882
"992",20203,"Wichita","Kansas",0.230605739,0.089609152,0.226136364,0.075,0.074794316,0.175438596,0.0113636363636364,0.36105948
"993",20205,"Wilson","Kansas",0.124261874,0.277917015,0.298969072,0.157502864,0.040394973,0.111693922,0.0197268588770865,0.39575603
"994",20207,"Woodson","Kansas",0.210526316,0.280674847,0.328936521,0.159109646,0.034132841,0.088092933,0.0155239327296248,0.203852327
"995",20209,"Wyandotte","Kansas",0.062018068,0.27239312,0.30325381,0.114960347,0.042711628,0.157076363,0.018719732323677,0.499228928
"996",21001,"Adair","Kentucky",0.121533546,0.269510793,0.301631633,0.168602087,0.040387584,0.117244915,0.00684697021567956,0.324181347
"997",21003,"Allen","Kentucky",0.115073116,0.292651074,0.247057318,0.102865916,0.04502915,0.128063011,0.0105735341236783,0.342772489
"998",21005,"Anderson","Kentucky",0.08033419,0.267577933,0.244335512,0.119172113,0.036525435,0.089301701,0.013821752265861,0.541380178
"999",21007,"Ballard","Kentucky",0.105603448,0.284500439,0.284555593,0.121662724,0.024975799,0.051635112,0.00757396449704142,0.894151139
"1000",21009,"Barren","Kentucky",0.107421666,0.312810877,0.271600728,0.118860846,0.040074291,0.148641154,0.0100224382946896,0.429852759
"1001",21011,"Bath","Kentucky",0.098107775,0.198263119,0.241535921,0.105284889,0.066346404,0.129160063,0.00781944197618624,0.381019608
"1002",21013,"Bell","Kentucky",0.069693624,0.290067099,0.300549915,0.129758883,0.0473906,0.218103785,0.00776583034647551,0.846453915
"1003",21015,"Boone","Kentucky",0.06090989,0.223788607,0.238126928,0.091394922,0.030308968,0.092518581,0.0146520693620898,0.425379501
"1004",21017,"Bourbon","Kentucky",0.123103979,0.335741549,0.303582497,0.12396182,0.03025813,0.10645253,0.0109924297417816,0.448696425
"1005",21019,"Boyd","Kentucky",0.07693917,0.346198955,0.302217666,0.132358496,0.0449207,0.10415999,0.0132008647256336,0.523051739
"1006",21021,"Boyle","Kentucky",0.081858929,0.335352471,0.299253155,0.138810198,0.040639148,0.113006617,0.0145157945669455,0.737636376
"1007",21023,"Bracken","Kentucky",0.103076093,0.211021505,0.241236456,0.137667304,0.052890064,0.176725696,0.00636192271442036,0.428452381
"1008",21025,"Breathitt","Kentucky",0.05446958,0.227157819,0.328088262,0.144691626,0.047144457,0.174950298,0.00918565624447977,0.177066628
"1009",21027,"Breckinridge","Kentucky",0.062283737,0.307867321,0.287059136,0.145849907,0.038156288,0.142810564,0.0101010101010101,0.530148786
"1010",21029,"Bullitt","Kentucky",0.062311436,0.227431474,0.207319428,0.088451139,0.038395792,0.111121149,0.0134162615575255,0.297979737
"1011",21031,"Butler","Kentucky",0.135673015,0.2913371,0.234836703,0.111086425,0.034733542,0.165326902,0.0102907546553414,0.76646997
"1012",21033,"Caldwell","Kentucky",0.091277144,0.286372361,0.287636505,0.156981279,0.018316832,0.139092576,0.0090230242688239,0.974227212
"1013",21035,"Calloway","Kentucky",0.085576259,0.283858864,0.31550152,0.132725431,0.030963303,0.100862838,0.0130138164306599,0.613427486
"1014",21037,"Campbell","Kentucky",0.069790879,0.243740717,0.327318788,0.130234722,0.03536491,0.109725686,0.0156246800319456,0.503631441
"1015",21039,"Carlisle","Kentucky",0.059988993,0.28493014,0.247244094,0.169028871,0.053027823,0.094352159,0.00568612585291888,0.654579362
"1016",21041,"Carroll","Kentucky",0.079786049,0.373228346,0.27358257,0.150037138,0.083203974,0.140545145,0.0106408706166868,0.418223867
"1017",21043,"Carter","Kentucky",0.065380843,0.226750811,0.285027613,0.1523829,0.045259647,0.177069693,0.0092360811394044,0.30848387
"1018",21045,"Casey","Kentucky",0.127504554,0.302303263,0.29042959,0.1184276,0.062111188,0.173317013,0.00739087993306373,0.511950317
"1019",21047,"Christian","Kentucky",0.101567372,0.303844107,0.29677369,0.095500352,0.037697892,0.12346542,0.0145832460294179,0.530887447
"1020",21049,"Clark","Kentucky",0.076749301,0.310122761,0.293456171,0.126608861,0.047673726,0.081446976,0.0124669020300088,0.416883047
"1021",21051,"Clay","Kentucky",0.065946469,0.279271937,0.252742616,0.121518987,0.080778257,0.22614841,0.00527009222661397,0.43607766
"1022",21053,"Clinton","Kentucky",0.138814736,0.361987162,0.333605664,0.146514161,0.024888742,0.099838449,0.00608272506082725,0.60304766
"1023",21055,"Crittenden","Kentucky",0.091822095,0.336538462,0.33304721,0.185407725,0.034470931,0.228973843,0.0110796793965111,0.644382647
"1024",21057,"Cumberland","Kentucky",0.158407454,0.355825461,0.39976181,0.18697896,0.044505909,0.135284373,0.00634632819582956,0.591032609
"1025",21059,"Daviess","Kentucky",0.073140931,0.278129566,0.284784637,0.132581897,0.02936759,0.098041198,0.0136068237205524,0.638677017
"1026",21061,"Edmonson","Kentucky",0.089274381,0.243476696,0.25,0.131512605,0.031566265,0.142736724,0.00978633175664655,1.302160647
"1027",21063,"Elliott","Kentucky",0.20329087,0.369170523,0.274414494,0.129916041,0.049718196,0.233110616,0.00601001669449082,0.091378841
"1028",21065,"Estill","Kentucky",0.047144341,0.291136942,0.275783972,0.130313589,0.063098956,0.192886061,0.00978892627714898,0.378803926
"1029",21067,"Fayette","Kentucky",0.088338222,0.271131855,0.337580086,0.108328925,0.022111208,0.109606952,0.0156028926269454,0.484350684
"1030",21069,"Fleming","Kentucky",0.118697305,0.284814115,0.245345398,0.150513311,0.044104991,0.121058201,0.00523634305123125,0.314679751
"1031",21071,"Floyd","Kentucky",0.063116721,0.279137718,0.2511553,0.121621622,0.044725811,0.109600771,0.0067885756222861,0.332925268
"1032",21073,"Franklin","Kentucky",0.075784536,0.327247832,0.326608433,0.138119097,0.036921941,0.133516484,0.0140066771556852,0.451058381
"1033",21075,"Fulton","Kentucky",0.085154827,0.31005291,0.327165685,0.145920942,0.034008683,0.145051195,0.00743494423791822,0.742900998
"1034",21077,"Gallatin","Kentucky",0.042385787,0.26029654,0.255469755,0.102316602,0.067145829,0.124547648,0.0150688490517017,0.301495972
"1035",21079,"Garrard","Kentucky",0.104452767,0.210844116,0.230425401,0.098951911,0.046497319,0.117636715,0.00988165000574515,0.50339173
"1036",21081,"Grant","Kentucky",0.059844351,0.26630154,0.247211896,0.076645528,0.047413793,0.104766088,0.0125157572483342,0.503387996
"1037",21083,"Graves","Kentucky",0.107214885,0.232157202,0.290058725,0.136115772,0.029978962,0.075167257,0.0109883652603126,0.731152282
"1038",21085,"Grayson","Kentucky",0.072187236,0.332745566,0.313446677,0.170221535,0.040702996,0.14784786,0.00709338229157974,0.426192279
"1039",21087,"Green","Kentucky",0.084148728,0.311073181,0.255057968,0.134348716,0.033086752,0.144109056,0.00498967653131452,0.893220492
"1040",21089,"Greenup","Kentucky",0.07073721,0.257827006,0.287125294,0.168807846,0.038061696,0.105020447,0.0097931338028169,0.359212502
"1041",21091,"Hancock","Kentucky",0.052101686,0.21463534,0.231679169,0.064339296,0.056533333,0.090779332,0.0146064966208851,0.878174821
"1042",21093,"Hardin","Kentucky",0.068619583,0.261875144,0.280078803,0.113349594,0.04423647,0.122348485,0.015385872785599,0.439052592
"1043",21095,"Harlan","Kentucky",0.05024789,0.266605756,0.281386931,0.12030863,0.065136586,0.234038604,0.007383100902379,0.517274794
"1044",21097,"Harrison","Kentucky",0.091996211,0.21361194,0.267453024,0.160471815,0.041505953,0.094632149,0.00960126510787304,0.471966617
"1045",21099,"Hart","Kentucky",0.129118094,0.328756271,0.286150854,0.139602723,0.030630327,0.174320988,0.0090811327518222,0.471070095
"1046",21101,"Henderson","Kentucky",0.077750038,0.217046782,0.297566311,0.134208368,0.039473223,0.130184986,0.0117942768754834,0.577344674
"1047",21103,"Henry","Kentucky",0.105202479,0.279616594,0.270400532,0.112015955,0.062740726,0.181571816,0.0106081164425805,0.376897563
"1048",21105,"Hickman","Kentucky",0.142700929,0.275956284,0.268352869,0.146206046,0.018464529,0.087490407,0.00954979536152797,1.112585711
"1049",21107,"Hopkins","Kentucky",0.061757063,0.296937561,0.278004906,0.119814663,0.050460637,0.061307731,0.0105072295318239,0.622834247
"1050",21109,"Jackson","Kentucky",0.040037028,0.292553191,0.254365541,0.151338766,0.031340058,0.202702703,0.00539833142483232,0.342416056
"1051",21111,"Jefferson","Kentucky",0.078502767,0.293214635,0.340975701,0.130307355,0.027780884,0.104034553,0.0123778467882091,0.51069838
"1052",21113,"Jessamine","Kentucky",0.113418978,0.211657397,0.23152044,0.1123578,0.05275571,0.138718545,0.0170279227458002,0.555094261
"1053",21115,"Johnson","Kentucky",0.077786479,0.268901711,0.228263417,0.089992969,0.036192938,0.114462879,0.00755494505494505,0.298412698
"1054",21117,"Kenton","Kentucky",0.061416364,0.260703082,0.290335991,0.103068906,0.031901484,0.098813466,0.0165635504457544,0.432274168
"1055",21119,"Knott","Kentucky",0.068499644,0.313014538,0.264964947,0.147761999,0.051797618,0.089894419,0.00447928331466965,0.264402498
"1056",21121,"Knox","Kentucky",0.077540397,0.31715849,0.300650102,0.152106154,0.050260247,0.119939618,0.00821216002410909,0.609810221
"1057",21123,"Larue","Kentucky",0.071991349,0.218613084,0.265124853,0.120328473,0.029199372,0.072656388,0.0117792083276264,0.477635031
"1058",21125,"Laurel","Kentucky",0.090947628,0.228296523,0.219945355,0.107197746,0.049481163,0.148235179,0.0100366587180126,0.43088496
"1059",21127,"Lawrence","Kentucky",0.06650676,0.262505533,0.286313582,0.119734312,0.054362813,0.095473465,0.00718907260963336,0.358743018
"1060",21129,"Lee","Kentucky",0.108486439,0.431269214,0.339021615,0.135760334,0.031837916,0.150059312,0.00940203083866115,0.309263016
"1061",21131,"Leslie","Kentucky",0.050538278,0.272841681,0.315846403,0.185505679,0.037730331,0.147395641,0.00478071087092081,0.308665462
"1062",21133,"Letcher","Kentucky",0.086135356,0.275137741,0.299346405,0.135115865,0.050420757,0.157779109,0.00755336617405583,0.310330425
"1063",21135,"Lewis","Kentucky",0.157640232,0.263167975,0.301030061,0.179945344,0.064817029,0.14717477,0.0103688594254632,0.236850153
"1064",21137,"Lincoln","Kentucky",0.124987329,0.240327929,0.256190673,0.152806438,0.047228061,0.10137656,0.0118207642261523,0.531040165
"1065",21139,"Livingston","Kentucky",0.105029971,0.222523411,0.28357365,0.13740458,0.03030303,0.149494949,0.00879472316610034,0.705220522
"1066",21141,"Logan","Kentucky",0.111520343,0.243706437,0.250967742,0.122672811,0.034884402,0.110313995,0.0117446946379394,0.701808107
"1067",21143,"Lyon","Kentucky",0.080978088,0.297673175,0.332920409,0.211210901,0.024277272,0.045087977,0.00591296121097446,0.655414747
"1068",21145,"Mccracken","Kentucky",0.079895875,0.273933791,0.309592593,0.151407407,0.024635392,0.076496988,0.0112168491393455,0.771933702
"1069",21147,"Mccreary","Kentucky",0.090350338,0.345454545,0.313974592,0.130671506,0.022184937,0.1618246,0.00528360528360528,0.272441971
"1070",21149,"Mclean","Kentucky",0.094608879,0.139580177,0.253532835,0.114713217,0.022580645,0.090029042,0.0117105813467169,0.781031469
"1071",21151,"Madison","Kentucky",0.081398434,0.269081219,0.27063738,0.100254509,0.030500243,0.125308481,0.0165364553675147,0.373059622
"1072",21153,"Magoffin","Kentucky",0.062688569,0.332942005,0.322793149,0.138339921,0.05298895,0.144697295,0.00734484024972457,0.311420469
"1073",21155,"Marion","Kentucky",0.112913609,0.362037934,0.334475488,0.148655772,0.040538295,0.090808766,0.00616039426523297,0.512384454
"1074",21157,"Marshall","Kentucky",0.099992827,0.242337361,0.258193568,0.120172334,0.016423529,0.141533664,0.0093744673598091,0.682428377
"1075",21159,"Martin","Kentucky",0.054419525,0.228515198,0.268370607,0.132055378,0.042731575,0.112316034,0.00432569974554707,0.255426597
"1076",21161,"Mason","Kentucky",0.100123779,0.243054501,0.299327857,0.137117252,0.036229885,0.043396522,0.0106810756471475,0.587792056
"1077",21163,"Meade","Kentucky",0.107962617,0.258795514,0.223138147,0.097972333,0.066859548,0.120610274,0.0166548547129695,0.488117855
"1078",21165,"Menifee","Kentucky",0.119201995,0.297000422,0.270557029,0.152519894,0.027502478,0.09273183,0.00773694390715667,0.189923115
"1079",21167,"Mercer","Kentucky",0.069697876,0.22288353,0.3384734,0.147593347,0.033079057,0.131171702,0.011930123561994,0.614813833
"1080",21169,"Metcalfe","Kentucky",0.097628367,0.230140432,0.256971154,0.119471154,0.038786598,0.146406389,0.0111731843575419,0.656328991
"1081",21171,"Monroe","Kentucky",0.152068127,0.257684761,0.299515845,0.191241197,0.046313138,0.149765991,0.00562851782363977,0.578849885
"1082",21173,"Montgomery","Kentucky",0.044618294,0.313514003,0.239514246,0.121345166,0.043762922,0.085566382,0.0119965724078835,0.422174006
"1083",21175,"Morgan","Kentucky",0.125486604,0.340106952,0.250160772,0.143837085,0.033786749,0.144293318,0.0048780487804878,0.242313857
"1084",21177,"Muhlenberg","Kentucky",0.106498483,0.230550077,0.247742044,0.131847725,0.03255513,0.095306376,0.00969850305713683,0.740849715
"1085",21179,"Nelson","Kentucky",0.087995727,0.254691291,0.260443192,0.103808853,0.032506679,0.092390151,0.0115293611529361,0.44678848
"1086",21181,"Nicholas","Kentucky",0.120242506,0.269400631,0.257842387,0.11400153,0.090032154,0.141242938,0.00795053003533569,0.415019238
